,,,,,,,,,,,,,
Block Load Profile Report From 01-May-2019 To 10-May-2019,,,,,,,,,,,,,
Consumer Number:,,Consumer Name:,,Substation Name:,ABCD,Feeder Name:,A1,Dtr Name:,DTR2,Meter Number:,,Contracted Load(kW):,6
258,03-May-2019 16:15:00,,,,,0.031,0.000,0.035 ,0.000 ,240.540,0.580,0.000,-
259,03-May-2019 16:30:00,,,,,0.032,0.000,0.036 ,0.000 ,240.910,0.590,0.000,-
260,03-May-2019 16:45:00,,,,,0.033,0.000,0.037 ,0.000 ,240.980,0.600,0.000,-
261,03-May-2019 17:00:00,,,,,0.030,0.000,0.035 ,0.000 ,242.050,0.570,0.000,-
262,03-May-2019 17:15:00,,,,,0.034,0.000,0.038 ,0.000 ,243.090,0.620,0.000,-
263,03-May-2019 17:30:00,,,,,0.032,0.000,0.036 ,0.000 ,243.360,0.590,0.000,-
264,03-May-2019 17:45:00,,,,,0.031,0.000,0.037 ,0.000 ,245.390,0.580,0.000,-
265,03-May-2019 18:00:00,,,,,0.034,0.000,0.038 ,0.000 ,246.790,0.620,0.000,-
266,03-May-2019 18:15:00,,,,,0.030,0.000,0.036 ,0.000 ,248.820,0.580,0.000,-
267,03-May-2019 18:30:00,,,,,0.033,0.000,0.039 ,0.000 ,250.200,0.600,0.000,-
268,03-May-2019 18:45:00,,,,,0.043,0.000,0.046 ,0.000 ,251.120,0.730,0.000,-
269,03-May-2019 19:00:00,,,,,0.028,0.000,0.035 ,0.000 ,251.470,0.550,0.000,-
270,03-May-2019 19:15:00,,,,,0.036,0.000,0.043 ,0.000 ,251.190,0.680,0.000,-
271,03-May-2019 19:30:00,,,,,0.038,0.000,0.044 ,0.000 ,249.760,0.710,0.000,-
272,03-May-2019 19:45:00,,,,,0.038,0.000,0.043 ,0.000 ,249.290,0.680,0.000,-
273,03-May-2019 20:00:00,,,,,0.036,0.000,0.042 ,0.000 ,249.470,0.660,0.000,-
274,03-May-2019 20:15:00,,,,,0.032,0.000,0.038 ,0.000 ,248.990,0.600,0.000,-
275,03-May-2019 20:30:00,,,,,0.034,0.000,0.039 ,0.000 ,248.270,0.620,0.000,-
276,03-May-2019 20:45:00,,,,,0.032,0.000,0.037 ,0.000 ,247.120,0.600,0.000,-
277,03-May-2019 21:00:00,,,,,0.030,0.000,0.036 ,0.000 ,247.380,0.580,0.000,-
278,03-May-2019 21:15:00,,,,,0.033,0.000,0.038 ,0.000 ,247.180,0.610,0.000,-
279,03-May-2019 21:30:00,,,,,0.030,0.000,0.036 ,0.000 ,246.670,0.570,0.000,-
280,03-May-2019 21:45:00,,,,,0.030,0.000,0.035 ,0.000 ,247.810,0.570,0.000,-
281,03-May-2019 22:00:00,,,,,0.032,0.000,0.037 ,0.000 ,247.950,0.590,0.000,-
282,03-May-2019 22:15:00,,,,,0.029,0.000,0.035 ,0.000 ,247.410,0.560,0.000,-
283,03-May-2019 22:30:00,,,,,0.029,0.000,0.035 ,0.000 ,246.850,0.560,0.000,-
284,03-May-2019 22:45:00,,,,,0.031,0.000,0.036 ,0.000 ,246.840,0.580,0.000,-
285,03-May-2019 23:00:00,,,,,0.029,0.000,0.034 ,0.000 ,246.920,0.540,0.000,-
286,03-May-2019 23:15:00,,,,,0.029,0.000,0.035 ,0.000 ,246.450,0.560,0.000,-
287,03-May-2019 23:30:00,,,,,0.030,0.000,0.036 ,0.000 ,246.480,0.570,0.000,-
288,03-May-2019 23:45:00,,,,,0.028,0.000,0.033 ,0.000 ,246.420,0.540,0.000,-
289,04-May-2019 00:00:00,,,,,0.030,0.000,0.035 ,0.000 ,246.730,0.560,0.000,-
290,04-May-2019 00:15:00,,,,,0.030,0.000,0.036 ,0.000 ,247.670,0.570,0.000,-
291,04-May-2019 00:30:00,,,,,0.028,0.000,0.034 ,0.000 ,248.700,0.540,0.000,-
292,04-May-2019 00:45:00,,,,,0.030,0.000,0.035 ,0.000 ,249.110,0.570,0.000,-
293,04-May-2019 01:00:00,,,,,0.029,0.000,0.036 ,0.000 ,249.620,0.560,0.000,-
294,04-May-2019 01:15:00,,,,,0.028,0.000,0.034 ,0.000 ,250.010,0.540,0.000,-
295,04-May-2019 01:30:00,,,,,0.031,0.000,0.037 ,0.000 ,250.690,0.580,0.000,-
296,04-May-2019 01:45:00,,,,,0.029,0.000,0.035 ,0.000 ,250.920,0.560,0.000,-
297,04-May-2019 02:00:00,,,,,0.028,0.000,0.035 ,0.000 ,251.440,0.540,0.000,-
298,04-May-2019 02:15:00,,,,,0.031,0.000,0.037 ,0.000 ,251.750,0.590,0.000,-
299,04-May-2019 02:30:00,,,,,0.029,0.000,0.036 ,0.000 ,252.380,0.560,0.000,-
300,04-May-2019 02:45:00,,,,,0.028,0.000,0.035 ,0.000 ,253.260,0.550,0.000,-
301,04-May-2019 03:00:00,,,,,0.031,0.000,0.038 ,0.000 ,253.790,0.590,0.000,-
302,04-May-2019 03:15:00,,,,,0.029,0.000,0.036 ,0.000 ,254.710,0.560,0.000,-
303,04-May-2019 03:30:00,,,,,0.029,0.000,0.036 ,0.000 ,255.390,0.560,0.000,-
304,04-May-2019 03:45:00,,,,,0.031,0.000,0.038 ,0.000 ,255.810,0.590,0.000,-
305,04-May-2019 04:00:00,,,,,0.029,0.000,0.037 ,0.000 ,256.560,0.560,0.000,-
306,04-May-2019 04:15:00,,,,,0.029,0.000,0.036 ,0.000 ,256.820,0.560,0.000,-
307,04-May-2019 04:30:00,,,,,0.031,0.000,0.039 ,0.000 ,256.880,0.590,0.000,-
308,04-May-2019 04:45:00,,,,,0.029,0.000,0.036 ,0.000 ,256.860,0.560,0.000,-
309,04-May-2019 05:00:00,,,,,0.029,0.000,0.037 ,0.000 ,256.850,0.570,0.000,-
310,04-May-2019 05:15:00,,,,,0.031,0.000,0.038 ,0.000 ,256.640,0.590,0.000,-
311,04-May-2019 05:30:00,,,,,0.029,0.000,0.037 ,0.000 ,256.820,0.560,0.000,-
312,04-May-2019 05:45:00,,,,,0.030,0.000,0.037 ,0.000 ,256.790,0.570,0.000,-
313,04-May-2019 06:00:00,,,,,0.030,0.000,0.038 ,0.000 ,256.760,0.580,0.000,-
314,04-May-2019 06:15:00,,,,,0.029,0.000,0.037 ,0.000 ,256.780,0.560,0.000,-
315,04-May-2019 06:30:00,,,,,0.030,0.000,0.037 ,0.000 ,256.410,0.580,0.000,-
316,04-May-2019 06:45:00,,,,,0.030,0.000,0.037 ,0.000 ,256.010,0.580,0.000,-
317,04-May-2019 07:00:00,,,,,0.028,0.000,0.036 ,0.000 ,256.010,0.560,0.000,-
318,04-May-2019 07:15:00,,,,,0.031,0.000,0.038 ,0.000 ,256.010,0.590,0.000,-
319,04-May-2019 07:30:00,,,,,0.030,0.000,0.037 ,0.000 ,255.990,0.580,0.000,-
320,04-May-2019 07:45:00,,,,,0.046,0.000,0.050 ,0.000 ,255.890,0.760,0.000,-
321,04-May-2019 08:00:00,,,,,0.032,0.000,0.039 ,0.000 ,255.750,0.610,0.000,-
322,04-May-2019 08:15:00,,,,,0.032,0.000,0.041 ,0.000 ,255.610,0.640,0.000,-
323,04-May-2019 08:30:00,,,,,0.038,0.000,0.045 ,0.000 ,254.750,0.700,0.000,-
324,04-May-2019 08:45:00,,,,,0.037,0.000,0.044 ,0.000 ,254.290,0.680,0.000,-
325,04-May-2019 09:00:00,,,,,0.036,0.000,0.042 ,0.000 ,253.180,0.660,0.000,-
326,04-May-2019 09:15:00,,,,,0.032,0.000,0.039 ,0.000 ,251.530,0.610,0.000,-
327,04-May-2019 09:30:00,,,,,0.033,0.000,0.039 ,0.000 ,250.260,0.620,0.000,-
328,04-May-2019 09:45:00,,,,,0.032,0.000,0.038 ,0.000 ,248.890,0.600,0.000,-
329,04-May-2019 10:00:00,,,,,0.030,0.000,0.035 ,0.000 ,246.840,0.570,0.000,-
330,04-May-2019 10:15:00,,,,,0.033,0.000,0.038 ,0.000 ,246.100,0.600,0.000,-
331,04-May-2019 10:30:00,,,,,0.029,0.000,0.035 ,0.000 ,246.360,0.560,0.000,-
332,04-May-2019 10:45:00,,,,,0.030,0.000,0.035 ,0.000 ,246.440,0.560,0.000,-
333,04-May-2019 11:00:00,,,,,0.032,0.000,0.037 ,0.000 ,246.600,0.590,0.000,-
334,04-May-2019 11:15:00,,,,,0.030,0.000,0.035 ,0.000 ,246.340,0.570,0.000,-
335,04-May-2019 11:30:00,,,,,0.033,0.000,0.038 ,0.000 ,246.140,0.610,0.000,-
336,04-May-2019 11:45:00,,,,,0.031,0.000,0.036 ,0.000 ,245.790,0.570,0.000,-
337,04-May-2019 12:00:00,,,,,0.029,0.000,0.035 ,0.000 ,246.000,0.560,0.000,-
338,04-May-2019 12:15:00,,,,,0.032,0.000,0.037 ,0.000 ,246.080,0.590,0.000,-
339,04-May-2019 12:30:00,,,,,0.030,0.000,0.034 ,0.000 ,246.100,0.560,0.000,-
340,04-May-2019 12:45:00,,,,,0.028,0.000,0.034 ,0.000 ,246.260,0.550,0.000,-
341,04-May-2019 13:00:00,,,,,0.031,0.000,0.036 ,0.000 ,246.450,0.580,0.000,-
342,04-May-2019 13:15:00,,,,,0.029,0.000,0.034 ,0.000 ,247.980,0.540,0.000,-
343,04-May-2019 13:30:00,,,,,0.029,0.000,0.035 ,0.000 ,248.030,0.560,0.000,-
344,04-May-2019 13:45:00,,,,,0.030,0.000,0.036 ,0.000 ,247.290,0.570,0.000,-
345,04-May-2019 14:00:00,,,,,0.028,0.000,0.033 ,0.000 ,247.320,0.540,0.000,-
346,04-May-2019 14:15:00,,,,,0.030,0.000,0.036 ,0.000 ,247.230,0.560,0.000,-
347,04-May-2019 14:30:00,,,,,0.030,0.000,0.034 ,0.000 ,246.740,0.560,0.000,-
348,04-May-2019 14:45:00,,,,,0.027,0.000,0.034 ,0.000 ,247.200,0.530,0.000,-
349,04-May-2019 15:00:00,,,,,0.030,0.000,0.036 ,0.000 ,247.600,0.570,0.000,-
350,04-May-2019 15:15:00,,,,,0.030,0.000,0.034 ,0.000 ,248.040,0.550,0.000,-
351,04-May-2019 15:30:00,,,,,0.027,0.000,0.033 ,0.000 ,247.750,0.530,0.000,-
352,04-May-2019 15:45:00,,,,,0.031,0.000,0.036 ,0.000 ,247.960,0.570,0.000,-
353,04-May-2019 16:00:00,,,,,0.028,0.000,0.035 ,0.000 ,248.460,0.540,0.000,-
354,04-May-2019 16:15:00,,,,,0.028,0.000,0.033 ,0.000 ,248.390,0.540,0.000,-
355,04-May-2019 16:30:00,,,,,0.031,0.000,0.036 ,0.000 ,248.610,0.570,0.000,-
356,04-May-2019 16:45:00,,,,,0.028,0.000,0.034 ,0.000 ,248.020,0.540,0.000,-
357,04-May-2019 17:00:00,,,,,0.029,0.000,0.034 ,0.000 ,248.390,0.540,0.000,-
358,04-May-2019 17:15:00,,,,,0.030,0.000,0.036 ,0.000 ,248.860,0.570,0.000,-
359,04-May-2019 17:30:00,,,,,0.028,0.000,0.034 ,0.000 ,248.210,0.540,0.000,-
360,04-May-2019 17:45:00,,,,,0.029,0.000,0.035 ,0.000 ,248.660,0.550,0.000,-
361,04-May-2019 18:00:00,,,,,0.030,0.000,0.035 ,0.000 ,249.040,0.560,0.000,-
362,04-May-2019 18:15:00,,,,,0.028,0.000,0.034 ,0.000 ,249.400,0.540,0.000,-
363,04-May-2019 18:30:00,,,,,0.029,0.000,0.036 ,0.000 ,249.830,0.560,0.000,-
364,04-May-2019 18:45:00,,,,,0.029,0.000,0.035 ,0.000 ,249.540,0.560,0.000,-
365,04-May-2019 19:00:00,,,,,0.028,0.000,0.034 ,0.000 ,249.450,0.530,0.000,-
366,04-May-2019 19:15:00,,,,,0.031,0.000,0.036 ,0.000 ,248.590,0.570,0.000,-
367,04-May-2019 19:30:00,,,,,0.028,0.000,0.034 ,0.000 ,247.100,0.540,0.000,-
368,04-May-2019 19:45:00,,,,,0.028,0.000,0.033 ,0.000 ,246.520,0.530,0.000,-
369,04-May-2019 20:00:00,,,,,0.030,0.000,0.035 ,0.000 ,246.530,0.570,0.000,-
370,04-May-2019 20:15:00,,,,,0.029,0.000,0.034 ,0.000 ,247.990,0.540,0.000,-
371,04-May-2019 20:30:00,,,,,0.028,0.000,0.034 ,0.000 ,247.890,0.540,0.000,-
372,04-May-2019 20:45:00,,,,,0.044,0.000,0.047 ,0.000 ,247.640,0.750,0.000,-
373,04-May-2019 21:00:00,,,,,0.031,0.000,0.037 ,0.000 ,247.610,0.590,0.000,-
374,04-May-2019 21:15:00,,,,,0.031,0.000,0.038 ,0.000 ,247.500,0.600,0.000,-
375,04-May-2019 21:30:00,,,,,0.038,0.000,0.043 ,0.000 ,248.430,0.700,0.000,-
376,04-May-2019 21:45:00,,,,,0.037,0.000,0.043 ,0.000 ,248.410,0.670,0.000,-
377,04-May-2019 22:00:00,,,,,0.036,0.000,0.041 ,0.000 ,248.800,0.660,0.000,-
378,04-May-2019 22:15:00,,,,,0.033,0.000,0.039 ,0.000 ,247.550,0.620,0.000,-
379,04-May-2019 22:30:00,,,,,0.032,0.000,0.037 ,0.000 ,246.590,0.600,0.000,-
380,04-May-2019 22:45:00,,,,,0.032,0.000,0.038 ,0.000 ,246.280,0.610,0.000,-
381,04-May-2019 23:00:00,,,,,0.030,0.000,0.036 ,0.000 ,246.360,0.570,0.000,-
382,04-May-2019 23:15:00,,,,,0.032,0.000,0.037 ,0.000 ,245.290,0.600,0.000,-
383,04-May-2019 23:30:00,,,,,0.030,0.000,0.035 ,0.000 ,244.940,0.570,0.000,-
384,04-May-2019 23:45:00,,,,,0.029,0.000,0.034 ,0.000 ,245.900,0.550,0.000,-
385,05-May-2019 00:00:00,,,,,0.031,0.000,0.037 ,0.000 ,246.700,0.580,0.000,-
386,05-May-2019 00:15:00,,,,,0.029,0.000,0.035 ,0.000 ,246.800,0.550,0.000,-
387,05-May-2019 00:30:00,,,,,0.029,0.000,0.034 ,0.000 ,247.670,0.550,0.000,-
388,05-May-2019 00:45:00,,,,,0.031,0.000,0.037 ,0.000 ,248.980,0.580,0.000,-
389,05-May-2019 01:00:00,,,,,0.028,0.000,0.034 ,0.000 ,249.610,0.550,0.000,-
390,05-May-2019 01:15:00,,,,,0.029,0.000,0.035 ,0.000 ,250.760,0.560,0.000,-
391,05-May-2019 01:30:00,,,,,0.031,0.000,0.037 ,0.000 ,251.420,0.580,0.000,-
392,05-May-2019 01:45:00,,,,,0.028,0.000,0.035 ,0.000 ,251.730,0.550,0.000,-
393,05-May-2019 02:00:00,,,,,0.002,0.000,0.003 ,0.000 ,252.010,0.540,0.000,-
394,05-May-2019 02:15:00,,,,,0.000,0.000,0.000 ,0.000 ,0.000,0.000,0.000,-
395,05-May-2019 02:30:00,,,,,0.014,0.000,0.025 ,0.000 ,258.150,0.420,0.000,-
396,05-May-2019 02:45:00,,,,,0.042,0.000,0.047 ,0.000 ,257.540,0.720,0.000,-
397,05-May-2019 03:00:00,,,,,0.031,0.000,0.038 ,0.000 ,257.630,0.590,0.000,-
398,05-May-2019 03:15:00,,,,,0.034,0.000,0.043 ,0.000 ,258.140,0.660,0.000,-
399,05-May-2019 03:30:00,,,,,0.039,0.000,0.047 ,0.000 ,258.850,0.710,0.000,-
400,05-May-2019 03:45:00,,,,,0.038,0.000,0.045 ,0.000 ,259.300,0.690,0.000,-
401,05-May-2019 04:00:00,,,,,0.037,0.000,0.044 ,0.000 ,259.880,0.670,0.000,-
402,05-May-2019 04:15:00,,,,,0.036,0.000,0.042 ,0.000 ,260.120,0.640,0.000,-
403,05-May-2019 04:30:00,,,,,0.033,0.000,0.040 ,0.000 ,259.640,0.610,0.000,-
404,05-May-2019 04:45:00,,,,,0.035,0.000,0.042 ,0.000 ,259.620,0.630,0.000,-
405,05-May-2019 05:00:00,,,,,0.032,0.000,0.039 ,0.000 ,259.880,0.600,0.000,-
406,05-May-2019 05:15:00,,,,,0.032,0.000,0.039 ,0.000 ,259.620,0.600,0.000,-
407,05-May-2019 05:30:00,,,,,0.033,0.000,0.040 ,0.000 ,259.140,0.610,0.000,-
408,05-May-2019 05:45:00,,,,,0.031,0.000,0.038 ,0.000 ,259.350,0.580,0.000,-
409,05-May-2019 06:00:00,,,,,0.031,0.000,0.039 ,0.000 ,259.770,0.590,0.000,-
410,05-May-2019 06:15:00,,,,,0.032,0.000,0.039 ,0.000 ,261.280,0.590,0.000,-
411,05-May-2019 06:30:00,,,,,0.029,0.000,0.037 ,0.000 ,260.960,0.570,0.000,-
412,05-May-2019 06:45:00,,,,,0.033,0.000,0.039 ,0.000 ,260.980,0.600,0.000,-
413,05-May-2019 07:00:00,,,,,0.030,0.000,0.039 ,0.000 ,261.010,0.570,0.000,-
414,05-May-2019 07:15:00,,,,,0.030,0.000,0.037 ,0.000 ,261.710,0.570,0.000,-
415,05-May-2019 07:30:00,,,,,0.032,0.000,0.040 ,0.000 ,261.700,0.600,0.000,-
416,05-May-2019 07:45:00,,,,,0.030,0.000,0.038 ,0.000 ,261.790,0.570,0.000,-
417,05-May-2019 08:00:00,,,,,0.030,0.000,0.037 ,0.000 ,261.970,0.570,0.000,-
418,05-May-2019 08:15:00,,,,,0.032,0.000,0.040 ,0.000 ,262.290,0.600,0.000,-
419,05-May-2019 08:30:00,,,,,0.030,0.000,0.039 ,0.000 ,262.910,0.580,0.000,-
420,05-May-2019 08:45:00,,,,,0.030,0.000,0.037 ,0.000 ,262.220,0.570,0.000,-
421,05-May-2019 09:00:00,,,,,0.032,0.000,0.040 ,0.000 ,261.530,0.590,0.000,-
422,05-May-2019 09:15:00,,,,,0.029,0.000,0.037 ,0.000 ,260.800,0.560,0.000,-
423,05-May-2019 09:30:00,,,,,0.015,0.000,0.022 ,0.000 ,258.860,0.450,0.000,-
424,05-May-2019 09:45:00,,,,,0.028,0.000,0.037 ,0.000 ,255.640,0.560,0.000,-
425,05-May-2019 10:00:00,,,,,0.047,0.000,0.049 ,0.000 ,255.010,0.770,0.000,-
426,05-May-2019 10:15:00,,,,,0.020,0.000,0.032 ,0.000 ,255.690,0.480,0.000,-
427,05-May-2019 10:30:00,,,,,0.042,0.000,0.048 ,0.000 ,255.140,0.750,0.000,-
428,05-May-2019 10:45:00,,,,,0.040,0.000,0.046 ,0.000 ,254.670,0.720,0.000,-
429,05-May-2019 11:00:00,,,,,0.039,0.000,0.045 ,0.000 ,254.520,0.710,0.000,-
430,05-May-2019 11:15:00,,,,,0.039,0.000,0.045 ,0.000 ,255.180,0.700,0.000,-
431,05-May-2019 11:30:00,,,,,0.038,0.000,0.044 ,0.000 ,254.750,0.690,0.000,-
432,05-May-2019 11:45:00,,,,,0.035,0.000,0.041 ,0.000 ,254.370,0.640,0.000,-
433,05-May-2019 12:00:00,,,,,0.037,0.000,0.042 ,0.000 ,254.060,0.660,0.000,-
434,05-May-2019 12:15:00,,,,,0.036,0.000,0.042 ,0.000 ,253.860,0.650,0.000,-
435,05-May-2019 12:30:00,,,,,0.033,0.000,0.039 ,0.000 ,253.640,0.620,0.000,-
436,05-May-2019 12:45:00,,,,,0.036,0.000,0.042 ,0.000 ,254.050,0.650,0.000,-
437,05-May-2019 13:00:00,,,,,0.034,0.000,0.039 ,0.000 ,253.960,0.610,0.000,-
438,05-May-2019 13:15:00,,,,,0.033,0.000,0.039 ,0.000 ,254.060,0.610,0.000,-
439,05-May-2019 13:30:00,,,,,0.034,0.000,0.039 ,0.000 ,253.920,0.610,0.000,-
440,05-May-2019 13:45:00,,,,,0.030,0.000,0.037 ,0.000 ,253.190,0.570,0.000,-
441,05-May-2019 14:00:00,,,,,0.033,0.000,0.039 ,0.000 ,252.770,0.600,0.000,-
442,05-May-2019 14:15:00,,,,,0.031,0.000,0.037 ,0.000 ,252.650,0.570,0.000,-
443,05-May-2019 14:30:00,,,,,0.030,0.000,0.035 ,0.000 ,252.370,0.560,0.000,-
444,05-May-2019 14:45:00,,,,,0.032,0.000,0.038 ,0.000 ,251.540,0.590,0.000,-
445,05-May-2019 15:00:00,,,,,0.030,0.000,0.036 ,0.000 ,250.840,0.560,0.000,-
446,05-May-2019 15:15:00,,,,,0.029,0.000,0.036 ,0.000 ,250.700,0.570,0.000,-
447,05-May-2019 15:30:00,,,,,0.033,0.000,0.047 ,0.000 ,250.210,0.760,0.000,-
448,05-May-2019 15:45:00,,,,,0.035,0.000,0.055 ,0.000 ,250.610,0.870,0.000,-
449,05-May-2019 16:00:00,,,,,0.034,0.000,0.058 ,0.000 ,251.020,0.910,0.000,-
450,05-May-2019 16:15:00,,,,,0.038,0.000,0.061 ,0.000 ,251.370,0.960,0.000,-
451,05-May-2019 16:30:00,,,,,0.035,0.000,0.059 ,0.000 ,251.220,0.930,0.000,-
452,05-May-2019 16:45:00,,,,,0.035,0.000,0.061 ,0.000 ,250.770,0.970,0.000,-
453,05-May-2019 17:00:00,,,,,0.036,0.000,0.061 ,0.000 ,250.430,0.980,0.000,-
454,05-May-2019 17:15:00,,,,,0.034,0.000,0.062 ,0.000 ,250.520,0.970,0.000,-
455,05-May-2019 17:30:00,,,,,0.035,0.000,0.061 ,0.000 ,249.780,0.970,0.000,-
456,05-May-2019 17:45:00,,,,,0.030,0.000,0.047 ,0.000 ,249.770,0.740,0.000,-
457,05-May-2019 18:00:00,,,,,0.028,0.000,0.034 ,0.000 ,249.460,0.540,0.000,-
458,05-May-2019 18:15:00,,,,,0.031,0.000,0.036 ,0.000 ,249.480,0.570,0.000,-
459,05-May-2019 18:30:00,,,,,0.029,0.000,0.035 ,0.000 ,249.650,0.550,0.000,-
460,05-May-2019 18:45:00,,,,,0.029,0.000,0.033 ,0.000 ,248.760,0.530,0.000,-
461,05-May-2019 19:00:00,,,,,0.030,0.000,0.036 ,0.000 ,248.520,0.580,0.000,-
462,05-May-2019 19:15:00,,,,,0.029,0.000,0.034 ,0.000 ,247.560,0.540,0.000,-
463,05-May-2019 19:30:00,,,,,0.028,0.000,0.033 ,0.000 ,246.540,0.530,0.000,-
464,05-May-2019 19:45:00,,,,,0.031,0.000,0.035 ,0.000 ,246.380,0.570,0.000,-
465,05-May-2019 20:00:00,,,,,0.028,0.000,0.034 ,0.000 ,246.430,0.530,0.000,-
466,05-May-2019 20:15:00,,,,,0.029,0.000,0.033 ,0.000 ,246.310,0.530,0.000,-
467,05-May-2019 20:30:00,,,,,0.030,0.000,0.035 ,0.000 ,246.710,0.570,0.000,-
468,05-May-2019 20:45:00,,,,,0.028,0.000,0.033 ,0.000 ,246.610,0.530,0.000,-
469,05-May-2019 21:00:00,,,,,0.028,0.000,0.035 ,0.000 ,247.290,0.560,0.000,-
470,05-May-2019 21:15:00,,,,,0.029,0.000,0.044 ,0.000 ,246.670,0.690,0.000,-
471,05-May-2019 21:30:00,,,,,0.028,0.000,0.038 ,0.000 ,246.550,0.610,0.000,-
472,05-May-2019 21:45:00,,,,,0.030,0.000,0.036 ,0.000 ,246.760,0.590,0.000,-
473,05-May-2019 22:00:00,,,,,0.030,0.000,0.037 ,0.000 ,247.690,0.590,0.000,-
474,05-May-2019 22:15:00,,,,,0.028,0.000,0.036 ,0.000 ,246.610,0.570,0.000,-
475,05-May-2019 22:30:00,,,,,0.030,0.000,0.037 ,0.000 ,246.670,0.590,0.000,-
476,05-May-2019 22:45:00,,,,,0.037,0.000,0.040 ,0.000 ,245.920,0.650,0.000,-
477,05-May-2019 23:00:00,,,,,0.043,0.000,0.045 ,0.000 ,245.540,0.720,0.000,-
478,05-May-2019 23:15:00,,,,,0.020,0.000,0.032 ,0.000 ,245.280,0.520,0.000,-
479,05-May-2019 23:30:00,,,,,0.041,0.000,0.045 ,0.000 ,245.500,0.730,0.000,-
480,05-May-2019 23:45:00,,,,,0.038,0.000,0.043 ,0.000 ,246.000,0.680,0.000,-
481,06-May-2019 00:00:00,,,,,0.037,0.000,0.041 ,0.000 ,246.540,0.670,0.000,-
482,06-May-2019 00:15:00,,,,,0.034,0.000,0.040 ,0.000 ,246.960,0.640,0.000,-
483,06-May-2019 00:30:00,,,,,0.033,0.000,0.038 ,0.000 ,247.530,0.610,0.000,-
484,06-May-2019 00:45:00,,,,,0.034,0.000,0.040 ,0.000 ,248.520,0.630,0.000,-
485,06-May-2019 01:00:00,,,,,0.032,0.000,0.038 ,0.000 ,249.600,0.610,0.000,-
486,06-May-2019 01:15:00,,,,,0.031,0.000,0.039 ,0.000 ,250.200,0.610,0.000,-
487,06-May-2019 01:30:00,,,,,0.033,0.000,0.039 ,0.000 ,250.650,0.620,0.000,-
488,06-May-2019 01:45:00,,,,,0.030,0.000,0.038 ,0.000 ,251.120,0.600,0.000,-
489,06-May-2019 02:00:00,,,,,0.032,0.000,0.039 ,0.000 ,251.990,0.610,0.000,-
490,06-May-2019 02:15:00,,,,,0.031,0.000,0.039 ,0.000 ,252.370,0.610,0.000,-
491,06-May-2019 02:30:00,,,,,0.029,0.000,0.039 ,0.000 ,252.670,0.600,0.000,-
492,06-May-2019 02:45:00,,,,,0.033,0.000,0.039 ,0.000 ,253.020,0.620,0.000,-
493,06-May-2019 03:00:00,,,,,0.030,0.000,0.039 ,0.000 ,253.360,0.610,0.000,-
494,06-May-2019 03:15:00,,,,,0.029,0.000,0.039 ,0.000 ,253.760,0.600,0.000,-
495,06-May-2019 03:30:00,,,,,0.032,0.000,0.040 ,0.000 ,254.080,0.630,0.000,-
496,06-May-2019 03:45:00,,,,,0.030,0.000,0.040 ,0.000 ,254.720,0.610,0.000,-
497,06-May-2019 04:00:00,,,,,0.030,0.000,0.039 ,0.000 ,255.720,0.620,0.000,-
498,06-May-2019 04:15:00,,,,,0.032,0.000,0.041 ,0.000 ,256.120,0.630,0.000,-
499,06-May-2019 04:30:00,,,,,0.030,0.000,0.040 ,0.000 ,256.150,0.620,0.000,-
500,06-May-2019 04:45:00,,,,,0.030,0.000,0.040 ,0.000 ,256.410,0.620,0.000,-
501,06-May-2019 05:00:00,,,,,0.032,0.000,0.041 ,0.000 ,256.320,0.630,0.000,-
502,06-May-2019 05:15:00,,,,,0.030,0.000,0.040 ,0.000 ,255.900,0.610,0.000,-
503,06-May-2019 05:30:00,,,,,0.031,0.000,0.040 ,0.000 ,255.680,0.620,0.000,-
504,06-May-2019 05:45:00,,,,,0.031,0.000,0.039 ,0.000 ,254.870,0.620,0.000,-
505,06-May-2019 06:00:00,,,,,0.029,0.000,0.039 ,0.000 ,255.000,0.600,0.000,-
506,06-May-2019 06:15:00,,,,,0.031,0.000,0.040 ,0.000 ,255.340,0.620,0.000,-
507,06-May-2019 06:30:00,,,,,0.031,0.000,0.040 ,0.000 ,254.280,0.610,0.000,-
508,06-May-2019 06:45:00,,,,,0.029,0.000,0.039 ,0.000 ,254.720,0.600,0.000,-
509,06-May-2019 07:00:00,,,,,0.032,0.000,0.040 ,0.000 ,254.860,0.620,0.000,-
510,06-May-2019 07:15:00,,,,,0.030,0.000,0.039 ,0.000 ,254.540,0.610,0.000,-
511,06-May-2019 07:30:00,,,,,0.029,0.000,0.039 ,0.000 ,253.810,0.600,0.000,-
512,06-May-2019 07:45:00,,,,,0.032,0.000,0.039 ,0.000 ,253.580,0.620,0.000,-
513,06-May-2019 08:00:00,,,,,0.029,0.000,0.039 ,0.000 ,253.150,0.600,0.000,-
514,06-May-2019 08:15:00,,,,,0.030,0.000,0.037 ,0.000 ,252.450,0.590,0.000,-
515,06-May-2019 08:30:00,,,,,0.031,0.000,0.039 ,0.000 ,250.590,0.610,0.000,-
516,06-May-2019 08:45:00,,,,,0.029,0.000,0.036 ,0.000 ,249.180,0.580,0.000,-
517,06-May-2019 09:00:00,,,,,0.029,0.000,0.036 ,0.000 ,247.610,0.580,0.000,-
518,06-May-2019 09:15:00,,,,,0.030,0.000,0.037 ,0.000 ,245.320,0.590,0.000,-
