,,,,,,,,,,,,,
Block Load Profile Report From 01-May-2019 To 10-May-2019,,,,,,,,,,,,,
Consumer Number:,,Consumer Name:,,Substation Name:,ABCD,Feeder Name:,A1,Dtr Name:,DTR2,Meter Number:,,Contracted Load(kW):,3
258,03-May-2019 16:15:00,,,,,0.049,0.000,0.054 ,0.000 ,237.480,0.890,0.000,-
259,03-May-2019 16:30:00,,,,,0.047,0.000,0.051 ,0.000 ,238.120,0.850,0.000,-
260,03-May-2019 16:45:00,,,,,0.039,0.000,0.043 ,0.000 ,237.340,0.720,0.000,-
261,03-May-2019 17:00:00,,,,,0.054,0.000,0.060 ,0.000 ,239.600,0.990,0.000,-
262,03-May-2019 17:15:00,,,,,0.024,0.000,0.029 ,0.000 ,240.430,0.480,0.000,-
263,03-May-2019 17:30:00,,,,,0.050,0.000,0.058 ,0.000 ,240.510,0.960,0.000,-
264,03-May-2019 17:45:00,,,,,0.011,0.000,0.015 ,0.000 ,242.530,0.240,0.000,-
265,03-May-2019 18:00:00,,,,,0.052,0.000,0.058 ,0.000 ,244.170,0.950,0.000,-
266,03-May-2019 18:15:00,,,,,0.034,0.000,0.040 ,0.000 ,245.770,0.640,0.000,-
267,03-May-2019 18:30:00,,,,,0.059,0.000,0.063 ,0.000 ,247.440,1.020,0.000,-
268,03-May-2019 18:45:00,,,,,0.064,0.000,0.067 ,0.000 ,248.970,1.070,0.000,-
269,03-May-2019 19:00:00,,,,,0.043,0.000,0.048 ,0.000 ,246.840,0.760,0.000,-
270,03-May-2019 19:15:00,,,,,0.052,0.000,0.064 ,0.000 ,244.990,1.030,0.000,-
271,03-May-2019 19:30:00,,,,,0.062,0.000,0.074 ,0.000 ,243.250,1.210,0.000,-
272,03-May-2019 19:45:00,,,,,0.059,0.000,0.069 ,0.000 ,241.910,1.140,0.000,-
273,03-May-2019 20:00:00,,,,,0.026,0.000,0.030 ,0.000 ,241.900,0.480,0.000,-
274,03-May-2019 20:15:00,,,,,0.069,0.000,0.079 ,0.000 ,242.140,1.290,0.000,-
275,03-May-2019 20:30:00,,,,,0.048,0.000,0.052 ,0.000 ,240.820,0.860,0.000,-
276,03-May-2019 20:45:00,,,,,0.078,0.000,0.082 ,0.000 ,239.030,1.360,0.000,-
277,03-May-2019 21:00:00,,,,,0.081,0.000,0.084 ,0.000 ,238.870,1.400,0.000,-
278,03-May-2019 21:15:00,,,,,0.059,0.000,0.063 ,0.000 ,238.190,1.060,0.000,-
279,03-May-2019 21:30:00,,,,,0.083,0.000,0.087 ,0.000 ,237.490,1.440,0.000,-
280,03-May-2019 21:45:00,,,,,0.043,0.000,0.048 ,0.000 ,240.620,0.800,0.000,-
281,03-May-2019 22:00:00,,,,,0.096,0.000,0.097 ,0.000 ,242.010,1.590,0.000,-
282,03-May-2019 22:15:00,,,,,0.056,0.000,0.061 ,0.000 ,241.090,1.020,0.000,-
283,03-May-2019 22:30:00,,,,,0.073,0.000,0.079 ,0.000 ,237.880,1.310,0.000,-
284,03-May-2019 22:45:00,,,,,0.053,0.000,0.058 ,0.000 ,235.750,0.980,0.000,-
285,03-May-2019 23:00:00,,,,,0.055,0.000,0.060 ,0.000 ,235.490,1.000,0.000,-
286,03-May-2019 23:15:00,,,,,0.046,0.000,0.049 ,0.000 ,234.850,0.840,0.000,-
287,03-May-2019 23:30:00,,,,,0.045,0.000,0.049 ,0.000 ,236.460,0.820,0.000,-
288,03-May-2019 23:45:00,,,,,0.051,0.000,0.055 ,0.000 ,236.000,0.930,0.000,-
289,04-May-2019 00:00:00,,,,,0.035,0.000,0.040 ,0.000 ,237.140,0.660,0.000,-
290,04-May-2019 00:15:00,,,,,0.052,0.000,0.055 ,0.000 ,237.220,0.930,0.000,-
291,04-May-2019 00:30:00,,,,,0.028,0.000,0.035 ,0.000 ,239.370,0.560,0.000,-
292,04-May-2019 00:45:00,,,,,0.056,0.000,0.059 ,0.000 ,239.560,0.990,0.000,-
293,04-May-2019 01:00:00,,,,,0.025,0.000,0.031 ,0.000 ,240.660,0.510,0.000,-
294,04-May-2019 01:15:00,,,,,0.056,0.000,0.061 ,0.000 ,241.040,1.000,0.000,-
295,04-May-2019 01:30:00,,,,,0.026,0.000,0.033 ,0.000 ,242.600,0.540,0.000,-
296,04-May-2019 01:45:00,,,,,0.052,0.000,0.057 ,0.000 ,243.950,0.930,0.000,-
297,04-May-2019 02:00:00,,,,,0.032,0.000,0.038 ,0.000 ,243.880,0.620,0.000,-
298,04-May-2019 02:15:00,,,,,0.046,0.000,0.052 ,0.000 ,243.240,0.840,0.000,-
299,04-May-2019 02:30:00,,,,,0.037,0.000,0.043 ,0.000 ,243.780,0.690,0.000,-
300,04-May-2019 02:45:00,,,,,0.041,0.000,0.046 ,0.000 ,245.180,0.760,0.000,-
301,04-May-2019 03:00:00,,,,,0.043,0.000,0.050 ,0.000 ,245.920,0.790,0.000,-
302,04-May-2019 03:15:00,,,,,0.036,0.000,0.042 ,0.000 ,247.390,0.680,0.000,-
303,04-May-2019 03:30:00,,,,,0.058,0.000,0.064 ,0.000 ,248.770,1.020,0.000,-
304,04-May-2019 03:45:00,,,,,0.045,0.000,0.053 ,0.000 ,249.510,0.850,0.000,-
305,04-May-2019 04:00:00,,,,,0.072,0.000,0.075 ,0.000 ,249.540,1.200,0.000,-
306,04-May-2019 04:15:00,,,,,0.041,0.000,0.050 ,0.000 ,250.180,0.790,0.000,-
307,04-May-2019 04:30:00,,,,,0.076,0.000,0.078 ,0.000 ,250.200,1.250,0.000,-
308,04-May-2019 04:45:00,,,,,0.041,0.000,0.050 ,0.000 ,250.620,0.790,0.000,-
309,04-May-2019 05:00:00,,,,,0.071,0.000,0.075 ,0.000 ,250.750,1.190,0.000,-
310,04-May-2019 05:15:00,,,,,0.037,0.000,0.044 ,0.000 ,250.170,0.690,0.000,-
311,04-May-2019 05:30:00,,,,,0.049,0.000,0.054 ,0.000 ,249.810,0.870,0.000,-
312,04-May-2019 05:45:00,,,,,0.036,0.000,0.044 ,0.000 ,249.790,0.680,0.000,-
313,04-May-2019 06:00:00,,,,,0.042,0.000,0.048 ,0.000 ,249.650,0.770,0.000,-
314,04-May-2019 06:15:00,,,,,0.043,0.000,0.049 ,0.000 ,250.650,0.780,0.000,-
315,04-May-2019 06:30:00,,,,,0.042,0.000,0.049 ,0.000 ,250.590,0.760,0.000,-
316,04-May-2019 06:45:00,,,,,0.052,0.000,0.060 ,0.000 ,250.860,0.950,0.000,-
317,04-May-2019 07:00:00,,,,,0.025,0.000,0.032 ,0.000 ,251.650,0.510,0.000,-
318,04-May-2019 07:15:00,,,,,0.046,0.000,0.056 ,0.000 ,251.530,0.890,0.000,-
319,04-May-2019 07:30:00,,,,,0.012,0.000,0.015 ,0.000 ,250.860,0.230,0.000,-
320,04-May-2019 07:45:00,,,,,0.038,0.000,0.057 ,0.000 ,251.300,0.900,0.000,-
321,04-May-2019 08:00:00,,,,,0.010,0.000,0.014 ,0.000 ,252.190,0.210,0.000,-
322,04-May-2019 08:15:00,,,,,0.045,0.000,0.056 ,0.000 ,251.150,0.890,0.000,-
323,04-May-2019 08:30:00,,,,,0.024,0.000,0.031 ,0.000 ,250.320,0.490,0.000,-
324,04-May-2019 08:45:00,,,,,0.454,0.000,0.456 ,0.000 ,248.780,7.320,0.000,-
325,04-May-2019 09:00:00,,,,,0.060,0.000,0.068 ,0.000 ,247.990,1.080,0.000,-
326,04-May-2019 09:15:00,,,,,0.019,0.000,0.024 ,0.000 ,246.340,0.390,0.000,-
327,04-May-2019 09:30:00,,,,,0.040,0.000,0.049 ,0.000 ,243.380,0.790,0.000,-
328,04-May-2019 09:45:00,,,,,0.013,0.000,0.016 ,0.000 ,243.870,0.260,0.000,-
329,04-May-2019 10:00:00,,,,,0.044,0.000,0.053 ,0.000 ,242.490,0.870,0.000,-
330,04-May-2019 10:15:00,,,,,0.013,0.000,0.017 ,0.000 ,242.200,0.270,0.000,-
331,04-May-2019 10:30:00,,,,,0.036,0.000,0.044 ,0.000 ,242.760,0.710,0.000,-
332,04-May-2019 10:45:00,,,,,0.029,0.000,0.036 ,0.000 ,243.190,0.590,0.000,-
333,04-May-2019 11:00:00,,,,,0.035,0.000,0.039 ,0.000 ,243.370,0.640,0.000,-
334,04-May-2019 11:15:00,,,,,0.051,0.000,0.057 ,0.000 ,242.850,0.930,0.000,-
335,04-May-2019 11:30:00,,,,,0.031,0.000,0.035 ,0.000 ,243.430,0.580,0.000,-
336,04-May-2019 11:45:00,,,,,0.049,0.000,0.059 ,0.000 ,242.370,0.960,0.000,-
337,04-May-2019 12:00:00,,,,,0.025,0.000,0.028 ,0.000 ,242.580,0.460,0.000,-
338,04-May-2019 12:15:00,,,,,0.061,0.000,0.066 ,0.000 ,242.540,1.080,0.000,-
339,04-May-2019 12:30:00,,,,,0.030,0.000,0.033 ,0.000 ,243.230,0.540,0.000,-
340,04-May-2019 12:45:00,,,,,0.038,0.000,0.046 ,0.000 ,242.450,0.750,0.000,-
341,04-May-2019 13:00:00,,,,,0.027,0.000,0.032 ,0.000 ,243.180,0.520,0.000,-
342,04-May-2019 13:15:00,,,,,0.027,0.000,0.033 ,0.000 ,246.260,0.530,0.000,-
343,04-May-2019 13:30:00,,,,,0.035,0.000,0.043 ,0.000 ,247.800,0.690,0.000,-
344,04-May-2019 13:45:00,,,,,0.026,0.000,0.032 ,0.000 ,246.900,0.510,0.000,-
345,04-May-2019 14:00:00,,,,,0.042,0.000,0.053 ,0.000 ,245.980,0.850,0.000,-
346,04-May-2019 14:15:00,,,,,0.025,0.000,0.032 ,0.000 ,245.370,0.510,0.000,-
347,04-May-2019 14:30:00,,,,,0.056,0.000,0.064 ,0.000 ,243.960,1.040,0.000,-
348,04-May-2019 14:45:00,,,,,0.072,0.000,0.075 ,0.000 ,244.360,1.230,0.000,-
349,04-May-2019 15:00:00,,,,,0.065,0.000,0.070 ,0.000 ,242.350,1.140,0.000,-
350,04-May-2019 15:15:00,,,,,0.055,0.000,0.061 ,0.000 ,242.300,1.000,0.000,-
351,04-May-2019 15:30:00,,,,,0.080,0.000,0.083 ,0.000 ,242.030,1.360,0.000,-
352,04-May-2019 15:45:00,,,,,0.070,0.000,0.074 ,0.000 ,241.080,1.220,0.000,-
353,04-May-2019 16:00:00,,,,,0.062,0.000,0.067 ,0.000 ,242.380,1.100,0.000,-
354,04-May-2019 16:15:00,,,,,0.059,0.000,0.065 ,0.000 ,242.730,1.060,0.000,-
355,04-May-2019 16:30:00,,,,,0.032,0.000,0.036 ,0.000 ,242.640,0.580,0.000,-
356,04-May-2019 16:45:00,,,,,0.062,0.000,0.068 ,0.000 ,241.840,1.120,0.000,-
357,04-May-2019 17:00:00,,,,,0.040,0.000,0.045 ,0.000 ,242.300,0.730,0.000,-
358,04-May-2019 17:15:00,,,,,0.050,0.000,0.055 ,0.000 ,243.110,0.900,0.000,-
359,04-May-2019 17:30:00,,,,,0.050,0.000,0.055 ,0.000 ,243.380,0.910,0.000,-
360,04-May-2019 17:45:00,,,,,0.040,0.000,0.045 ,0.000 ,243.880,0.720,0.000,-
361,04-May-2019 18:00:00,,,,,0.060,0.000,0.065 ,0.000 ,244.550,1.060,0.000,-
362,04-May-2019 18:15:00,,,,,0.030,0.000,0.035 ,0.000 ,244.630,0.570,0.000,-
363,04-May-2019 18:30:00,,,,,0.064,0.000,0.069 ,0.000 ,244.950,1.120,0.000,-
364,04-May-2019 18:45:00,,,,,0.038,0.000,0.043 ,0.000 ,244.030,0.690,0.000,-
365,04-May-2019 19:00:00,,,,,0.055,0.000,0.062 ,0.000 ,243.600,1.010,0.000,-
366,04-May-2019 19:15:00,,,,,0.033,0.000,0.039 ,0.000 ,242.310,0.630,0.000,-
367,04-May-2019 19:30:00,,,,,0.040,0.000,0.045 ,0.000 ,241.300,0.740,0.000,-
368,04-May-2019 19:45:00,,,,,0.073,0.000,0.077 ,0.000 ,241.960,1.260,0.000,-
369,04-May-2019 20:00:00,,,,,0.062,0.000,0.066 ,0.000 ,240.680,1.100,0.000,-
370,04-May-2019 20:15:00,,,,,0.084,0.000,0.088 ,0.000 ,242.990,1.430,0.000,-
371,04-May-2019 20:30:00,,,,,0.058,0.000,0.062 ,0.000 ,241.050,1.020,0.000,-
372,04-May-2019 20:45:00,,,,,0.069,0.000,0.074 ,0.000 ,241.980,1.210,0.000,-
373,04-May-2019 21:00:00,,,,,0.079,0.000,0.083 ,0.000 ,241.730,1.360,0.000,-
374,04-May-2019 21:15:00,,,,,0.068,0.000,0.074 ,0.000 ,241.640,1.220,0.000,-
375,04-May-2019 21:30:00,,,,,0.099,0.000,0.101 ,0.000 ,242.500,1.650,0.000,-
376,04-May-2019 21:45:00,,,,,0.072,0.000,0.077 ,0.000 ,243.150,1.270,0.000,-
377,04-May-2019 22:00:00,,,,,0.099,0.000,0.101 ,0.000 ,243.340,1.650,0.000,-
378,04-May-2019 22:15:00,,,,,0.099,0.000,0.100 ,0.000 ,240.900,1.650,0.000,-
379,04-May-2019 22:30:00,,,,,0.101,0.000,0.102 ,0.000 ,238.900,1.700,0.000,-
380,04-May-2019 22:45:00,,,,,0.102,0.000,0.103 ,0.000 ,237.860,1.730,0.000,-
381,04-May-2019 23:00:00,,,,,0.095,0.000,0.095 ,0.000 ,237.900,1.590,0.000,-
382,04-May-2019 23:15:00,,,,,0.046,0.000,0.054 ,0.000 ,236.620,0.900,0.000,-
383,04-May-2019 23:30:00,,,,,0.073,0.000,0.075 ,0.000 ,236.090,1.260,0.000,-
384,04-May-2019 23:45:00,,,,,0.073,0.000,0.074 ,0.000 ,236.800,1.240,0.000,-
385,05-May-2019 00:00:00,,,,,0.053,0.000,0.057 ,0.000 ,237.460,0.960,0.000,-
386,05-May-2019 00:15:00,,,,,0.056,0.000,0.061 ,0.000 ,237.650,1.020,0.000,-
387,05-May-2019 00:30:00,,,,,0.073,0.000,0.075 ,0.000 ,238.570,1.250,0.000,-
388,05-May-2019 00:45:00,,,,,0.051,0.000,0.057 ,0.000 ,239.250,0.940,0.000,-
389,05-May-2019 01:00:00,,,,,0.048,0.000,0.052 ,0.000 ,240.560,0.870,0.000,-
390,05-May-2019 01:15:00,,,,,0.059,0.000,0.064 ,0.000 ,241.420,1.040,0.000,-
391,05-May-2019 01:30:00,,,,,0.027,0.000,0.034 ,0.000 ,242.210,0.550,0.000,-
392,05-May-2019 01:45:00,,,,,0.051,0.000,0.056 ,0.000 ,243.110,0.920,0.000,-
393,05-May-2019 02:00:00,,,,,0.050,0.000,0.054 ,0.000 ,243.720,0.890,0.000,-
394,05-May-2019 02:15:00,,,,,0.027,0.000,0.034 ,0.000 ,243.330,0.550,0.000,-
395,05-May-2019 02:30:00,,,,,0.063,0.000,0.068 ,0.000 ,244.300,1.100,0.000,-
396,05-May-2019 02:45:00,,,,,0.052,0.000,0.057 ,0.000 ,246.450,0.930,0.000,-
397,05-May-2019 03:00:00,,,,,0.055,0.000,0.062 ,0.000 ,245.870,0.990,0.000,-
398,05-May-2019 03:15:00,,,,,0.071,0.000,0.073 ,0.000 ,246.410,1.190,0.000,-
399,05-May-2019 03:30:00,,,,,0.041,0.000,0.049 ,0.000 ,247.540,0.790,0.000,-
400,05-May-2019 03:45:00,,,,,0.071,0.000,0.074 ,0.000 ,248.230,1.190,0.000,-
401,05-May-2019 04:00:00,,,,,0.054,0.000,0.061 ,0.000 ,248.640,0.970,0.000,-
402,05-May-2019 04:15:00,,,,,0.050,0.000,0.057 ,0.000 ,248.930,0.910,0.000,-
403,05-May-2019 04:30:00,,,,,0.073,0.000,0.076 ,0.000 ,247.040,1.220,0.000,-
404,05-May-2019 04:45:00,,,,,0.041,0.000,0.049 ,0.000 ,247.370,0.790,0.000,-
405,05-May-2019 05:00:00,,,,,0.065,0.000,0.069 ,0.000 ,246.730,1.110,0.000,-
406,05-May-2019 05:15:00,,,,,0.057,0.000,0.062 ,0.000 ,247.250,1.000,0.000,-
407,05-May-2019 05:30:00,,,,,0.044,0.000,0.052 ,0.000 ,246.800,0.840,0.000,-
408,05-May-2019 05:45:00,,,,,0.076,0.000,0.079 ,0.000 ,246.790,1.260,0.000,-
409,05-May-2019 06:00:00,,,,,0.041,0.000,0.049 ,0.000 ,247.300,0.790,0.000,-
410,05-May-2019 06:15:00,,,,,0.054,0.000,0.062 ,0.000 ,247.880,0.990,0.000,-
411,05-May-2019 06:30:00,,,,,0.038,0.000,0.045 ,0.000 ,248.340,0.730,0.000,-
412,05-May-2019 06:45:00,,,,,0.013,0.000,0.018 ,0.000 ,248.250,0.270,0.000,-
413,05-May-2019 07:00:00,,,,,0.047,0.000,0.058 ,0.000 ,248.710,0.930,0.000,-
414,05-May-2019 07:15:00,,,,,0.047,0.000,0.049 ,0.000 ,249.250,0.780,0.000,-
415,05-May-2019 07:30:00,,,,,0.037,0.000,0.038 ,0.000 ,249.050,0.610,0.000,-
416,05-May-2019 07:45:00,,,,,0.027,0.000,0.033 ,0.000 ,249.810,0.530,0.000,-
417,05-May-2019 08:00:00,,,,,0.053,0.000,0.066 ,0.000 ,249.840,1.040,0.000,-
418,05-May-2019 08:15:00,,,,,0.045,0.000,0.063 ,0.000 ,250.420,1.010,0.000,-
419,05-May-2019 08:30:00,,,,,0.009,0.000,0.015 ,0.000 ,251.660,0.240,0.000,-
420,05-May-2019 08:45:00,,,,,0.021,0.000,0.033 ,0.000 ,249.620,0.510,0.000,-
421,05-May-2019 09:00:00,,,,,0.035,0.000,0.046 ,0.000 ,249.560,0.740,0.000,-
422,05-May-2019 09:15:00,,,,,0.020,0.000,0.025 ,0.000 ,248.450,0.400,0.000,-
423,05-May-2019 09:30:00,,,,,0.058,0.000,0.067 ,0.000 ,248.390,1.080,0.000,-
424,05-May-2019 09:45:00,,,,,0.070,0.000,0.076 ,0.000 ,247.690,1.220,0.000,-
425,05-May-2019 10:00:00,,,,,0.052,0.000,0.066 ,0.000 ,247.380,1.050,0.000,-
426,05-May-2019 10:15:00,,,,,0.052,0.000,0.066 ,0.000 ,247.820,1.060,0.000,-
427,05-May-2019 10:30:00,,,,,0.316,0.000,0.320 ,0.000 ,247.120,5.190,0.000,-
428,05-May-2019 10:45:00,,,,,0.241,0.000,0.245 ,0.000 ,247.730,3.950,0.000,-
429,05-May-2019 11:00:00,,,,,0.030,0.000,0.035 ,0.000 ,248.230,0.560,0.000,-
430,05-May-2019 11:15:00,,,,,0.057,0.000,0.068 ,0.000 ,247.620,1.080,0.000,-
431,05-May-2019 11:30:00,,,,,0.041,0.000,0.046 ,0.000 ,247.350,0.740,0.000,-
432,05-May-2019 11:45:00,,,,,0.041,0.000,0.047 ,0.000 ,246.570,0.750,0.000,-
433,05-May-2019 12:00:00,,,,,0.065,0.000,0.070 ,0.000 ,246.510,1.130,0.000,-
434,05-May-2019 12:15:00,,,,,0.025,0.000,0.028 ,0.000 ,246.210,0.440,0.000,-
435,05-May-2019 12:30:00,,,,,0.049,0.000,0.054 ,0.000 ,245.250,0.870,0.000,-
436,05-May-2019 12:45:00,,,,,0.064,0.000,0.069 ,0.000 ,246.540,1.120,0.000,-
437,05-May-2019 13:00:00,,,,,0.034,0.000,0.040 ,0.000 ,247.010,0.640,0.000,-
438,05-May-2019 13:15:00,,,,,0.048,0.000,0.053 ,0.000 ,248.600,0.850,0.000,-
439,05-May-2019 13:30:00,,,,,0.053,0.000,0.060 ,0.000 ,248.580,0.950,0.000,-
440,05-May-2019 13:45:00,,,,,0.026,0.000,0.031 ,0.000 ,247.940,0.490,0.000,-
441,05-May-2019 14:00:00,,,,,0.063,0.000,0.070 ,0.000 ,248.100,1.120,0.000,-
442,05-May-2019 14:15:00,,,,,0.035,0.000,0.039 ,0.000 ,248.240,0.630,0.000,-
443,05-May-2019 14:30:00,,,,,0.044,0.000,0.050 ,0.000 ,245.970,0.800,0.000,-
444,05-May-2019 14:45:00,,,,,0.056,0.000,0.061 ,0.000 ,245.940,1.000,0.000,-
445,05-May-2019 15:00:00,,,,,0.036,0.000,0.042 ,0.000 ,245.640,0.660,0.000,-
446,05-May-2019 15:15:00,,,,,0.056,0.000,0.061 ,0.000 ,244.430,1.000,0.000,-
447,05-May-2019 15:30:00,,,,,0.026,0.000,0.030 ,0.000 ,243.300,0.490,0.000,-
448,05-May-2019 15:45:00,,,,,0.060,0.000,0.065 ,0.000 ,241.600,1.070,0.000,-
449,05-May-2019 16:00:00,,,,,0.029,0.000,0.035 ,0.000 ,242.870,0.550,0.000,-
450,05-May-2019 16:15:00,,,,,0.050,0.000,0.054 ,0.000 ,241.610,0.900,0.000,-
451,05-May-2019 16:30:00,,,,,0.045,0.000,0.051 ,0.000 ,242.870,0.820,0.000,-
452,05-May-2019 16:45:00,,,,,0.033,0.000,0.037 ,0.000 ,242.870,0.610,0.000,-
453,05-May-2019 17:00:00,,,,,0.060,0.000,0.065 ,0.000 ,242.240,1.070,0.000,-
454,05-May-2019 17:15:00,,,,,0.037,0.000,0.046 ,0.000 ,243.710,0.740,0.000,-
455,05-May-2019 17:30:00,,,,,0.065,0.000,0.069 ,0.000 ,243.230,1.120,0.000,-
456,05-May-2019 17:45:00,,,,,0.032,0.000,0.036 ,0.000 ,243.040,0.590,0.000,-
457,05-May-2019 18:00:00,,,,,0.046,0.000,0.051 ,0.000 ,242.620,0.830,0.000,-
458,05-May-2019 18:15:00,,,,,0.039,0.000,0.045 ,0.000 ,242.810,0.720,0.000,-
459,05-May-2019 18:30:00,,,,,0.015,0.000,0.019 ,0.000 ,243.050,0.320,0.000,-
460,05-May-2019 18:45:00,,,,,0.041,0.000,0.051 ,0.000 ,242.040,0.830,0.000,-
461,05-May-2019 19:00:00,,,,,0.017,0.000,0.019 ,0.000 ,241.220,0.310,0.000,-
462,05-May-2019 19:15:00,,,,,0.063,0.000,0.070 ,0.000 ,240.800,1.160,0.000,-
463,05-May-2019 19:30:00,,,,,0.080,0.000,0.084 ,0.000 ,240.670,1.390,0.000,-
464,05-May-2019 19:45:00,,,,,0.099,0.000,0.100 ,0.000 ,239.900,1.660,0.000,-
465,05-May-2019 20:00:00,,,,,0.102,0.000,0.103 ,0.000 ,240.600,1.720,0.000,-
466,05-May-2019 20:15:00,,,,,0.437,0.000,0.438 ,0.000 ,240.520,7.260,0.000,-
467,05-May-2019 20:30:00,,,,,0.375,0.000,0.377 ,0.000 ,240.840,6.250,0.000,-
468,05-May-2019 20:45:00,,,,,0.092,0.000,0.096 ,0.000 ,240.510,1.580,0.000,-
469,05-May-2019 21:00:00,,,,,0.135,0.000,0.137 ,0.000 ,240.490,2.270,0.000,-
470,05-May-2019 21:15:00,,,,,0.119,0.000,0.120 ,0.000 ,238.370,2.000,0.000,-
471,05-May-2019 21:30:00,,,,,0.113,0.000,0.114 ,0.000 ,239.380,1.900,0.000,-
472,05-May-2019 21:45:00,,,,,0.180,0.000,0.184 ,0.000 ,239.290,3.060,0.000,-
473,05-May-2019 22:00:00,,,,,0.409,0.000,0.419 ,0.000 ,239.690,6.990,0.000,-
474,05-May-2019 22:15:00,,,,,0.388,0.000,0.397 ,0.000 ,238.690,6.630,0.000,-
475,05-May-2019 22:30:00,,,,,0.531,0.000,0.542 ,0.000 ,236.890,9.130,0.000,-
476,05-May-2019 22:45:00,,,,,0.625,0.000,0.636 ,0.000 ,234.740,10.830,0.000,-
477,05-May-2019 23:00:00,,,,,0.705,0.000,0.716 ,0.000 ,233.640,12.240,0.000,-
478,05-May-2019 23:15:00,,,,,0.786,0.000,0.797 ,0.000 ,231.680,13.730,0.000,-
479,05-May-2019 23:30:00,,,,,0.815,0.000,0.829 ,0.000 ,231.470,14.290,0.000,-
480,05-May-2019 23:45:00,,,,,0.807,0.000,0.823 ,0.000 ,231.190,14.210,0.000,-
481,06-May-2019 00:00:00,,,,,0.557,0.000,0.570 ,0.000 ,232.260,9.800,0.000,-
482,06-May-2019 00:15:00,,,,,0.331,0.000,0.337 ,0.000 ,233.220,5.770,0.000,-
483,06-May-2019 00:30:00,,,,,0.350,0.000,0.359 ,0.000 ,235.170,6.090,0.000,-
484,06-May-2019 00:45:00,,,,,0.349,0.000,0.359 ,0.000 ,237.270,6.040,0.000,-
485,06-May-2019 01:00:00,,,,,0.333,0.000,0.341 ,0.000 ,237.750,5.720,0.000,-
486,06-May-2019 01:15:00,,,,,0.361,0.000,0.373 ,0.000 ,238.440,6.250,0.000,-
487,06-May-2019 01:30:00,,,,,0.326,0.000,0.333 ,0.000 ,238.880,5.550,0.000,-
488,06-May-2019 01:45:00,,,,,0.353,0.000,0.365 ,0.000 ,239.000,6.100,0.000,-
489,06-May-2019 02:00:00,,,,,0.090,0.000,0.097 ,0.000 ,240.740,1.600,0.000,-
490,06-May-2019 02:15:00,,,,,0.076,0.000,0.081 ,0.000 ,241.650,1.340,0.000,-
491,06-May-2019 02:30:00,,,,,0.089,0.000,0.094 ,0.000 ,242.240,1.550,0.000,-
492,06-May-2019 02:45:00,,,,,0.067,0.000,0.069 ,0.000 ,242.870,1.130,0.000,-
493,06-May-2019 03:00:00,,,,,0.098,0.000,0.105 ,0.000 ,243.580,1.710,0.000,-
494,06-May-2019 03:15:00,,,,,0.062,0.000,0.063 ,0.000 ,243.560,1.030,0.000,-
495,06-May-2019 03:30:00,,,,,0.090,0.000,0.095 ,0.000 ,244.230,1.550,0.000,-
496,06-May-2019 03:45:00,,,,,0.074,0.000,0.077 ,0.000 ,244.730,1.260,0.000,-
497,06-May-2019 04:00:00,,,,,0.081,0.000,0.085 ,0.000 ,245.590,1.370,0.000,-
498,06-May-2019 04:15:00,,,,,0.084,0.000,0.089 ,0.000 ,246.200,1.440,0.000,-
499,06-May-2019 04:30:00,,,,,0.067,0.000,0.070 ,0.000 ,245.570,1.130,0.000,-
500,06-May-2019 04:45:00,,,,,0.097,0.000,0.103 ,0.000 ,246.180,1.670,0.000,-
501,06-May-2019 05:00:00,,,,,0.063,0.000,0.065 ,0.000 ,246.320,1.040,0.000,-
502,06-May-2019 05:15:00,,,,,0.093,0.000,0.099 ,0.000 ,246.100,1.600,0.000,-
503,06-May-2019 05:30:00,,,,,0.083,0.000,0.086 ,0.000 ,246.090,1.390,0.000,-
504,06-May-2019 05:45:00,,,,,0.082,0.000,0.087 ,0.000 ,245.400,1.400,0.000,-
505,06-May-2019 06:00:00,,,,,0.072,0.000,0.078 ,0.000 ,245.050,1.260,0.000,-
506,06-May-2019 06:15:00,,,,,0.058,0.000,0.060 ,0.000 ,246.040,0.980,0.000,-
507,06-May-2019 06:30:00,,,,,0.079,0.000,0.090 ,0.000 ,245.260,1.450,0.000,-
508,06-May-2019 06:45:00,,,,,0.045,0.000,0.047 ,0.000 ,246.810,0.750,0.000,-
509,06-May-2019 07:00:00,,,,,0.079,0.000,0.090 ,0.000 ,246.700,1.460,0.000,-
510,06-May-2019 07:15:00,,,,,0.052,0.000,0.055 ,0.000 ,244.340,0.880,0.000,-
511,06-May-2019 07:30:00,,,,,0.068,0.000,0.076 ,0.000 ,245.140,1.240,0.000,-
512,06-May-2019 07:45:00,,,,,0.067,0.000,0.074 ,0.000 ,245.310,1.200,0.000,-
513,06-May-2019 08:00:00,,,,,0.074,0.000,0.082 ,0.000 ,245.000,1.330,0.000,-
514,06-May-2019 08:15:00,,,,,0.071,0.000,0.086 ,0.000 ,244.900,1.400,0.000,-
515,06-May-2019 08:30:00,,,,,0.041,0.000,0.050 ,0.000 ,243.280,0.810,0.000,-
516,06-May-2019 08:45:00,,,,,0.075,0.000,0.086 ,0.000 ,242.880,1.400,0.000,-
517,06-May-2019 09:00:00,,,,,0.093,0.000,0.102 ,0.000 ,240.970,1.690,0.000,-
518,06-May-2019 09:15:00,,,,,0.091,0.000,0.100 ,0.000 ,239.720,1.660,0.000,-
