,,,,,,,,,,,,,
Block Load Profile Report From 01-May-2019 To 10-May-2019,,,,,,,,,,,,,
Consumer Number:,,Consumer Name:,,Substation Name:,ABCD,Feeder Name:,A1,Dtr Name:,DTR2,Meter Number:,,Contracted Load(kW):,1
258,03-May-2019 16:15:00,,,,,0.125,0.000,0.135 ,0.000 ,235.240,2.290,0.000,-
259,03-May-2019 16:30:00,,,,,0.127,0.000,0.138 ,0.000 ,234.380,2.350,0.000,-
260,03-May-2019 16:45:00,,,,,0.120,0.000,0.131 ,0.000 ,235.210,2.230,0.000,-
261,03-May-2019 17:00:00,,,,,0.124,0.000,0.131 ,0.000 ,237.940,2.210,0.000,-
262,03-May-2019 17:15:00,,,,,0.133,0.000,0.145 ,0.000 ,239.300,2.400,0.000,-
263,03-May-2019 17:30:00,,,,,0.101,0.000,0.113 ,0.000 ,237.080,1.910,0.000,-
264,03-May-2019 17:45:00,,,,,0.123,0.000,0.134 ,0.000 ,239.080,2.240,0.000,-
265,03-May-2019 18:00:00,,,,,0.104,0.000,0.118 ,0.000 ,242.510,1.930,0.000,-
266,03-May-2019 18:15:00,,,,,0.123,0.000,0.131 ,0.000 ,244.820,2.150,0.000,-
267,03-May-2019 18:30:00,,,,,0.078,0.000,0.081 ,0.000 ,248.270,1.300,0.000,-
268,03-May-2019 18:45:00,,,,,0.108,0.000,0.116 ,0.000 ,247.030,1.870,0.000,-
269,03-May-2019 19:00:00,,,,,0.059,0.000,0.066 ,0.000 ,246.730,1.070,0.000,-
270,03-May-2019 19:15:00,,,,,0.064,0.000,0.072 ,0.000 ,244.090,1.180,0.000,-
271,03-May-2019 19:30:00,,,,,0.064,0.000,0.072 ,0.000 ,242.750,1.170,0.000,-
272,03-May-2019 19:45:00,,,,,0.059,0.000,0.064 ,0.000 ,242.410,1.050,0.000,-
273,03-May-2019 20:00:00,,,,,0.086,0.000,0.090 ,0.000 ,244.830,1.470,0.000,-
274,03-May-2019 20:15:00,,,,,0.090,0.000,0.098 ,0.000 ,243.920,1.600,0.000,-
275,03-May-2019 20:30:00,,,,,0.086,0.000,0.097 ,0.000 ,242.850,1.600,0.000,-
276,03-May-2019 20:45:00,,,,,0.109,0.000,0.118 ,0.000 ,241.190,1.940,0.000,-
277,03-May-2019 21:00:00,,,,,0.171,0.000,0.177 ,0.000 ,241.580,2.940,0.000,-
278,03-May-2019 21:15:00,,,,,0.300,0.000,0.309 ,0.000 ,237.350,5.220,0.000,-
279,03-May-2019 21:30:00,,,,,0.515,0.000,0.524 ,0.000 ,233.610,8.960,0.000,-
280,03-May-2019 21:45:00,,,,,0.502,0.000,0.514 ,0.000 ,237.560,8.630,0.000,-
281,03-May-2019 22:00:00,,,,,0.309,0.000,0.321 ,0.000 ,239.990,5.360,0.000,-
282,03-May-2019 22:15:00,,,,,0.154,0.000,0.171 ,0.000 ,239.330,2.870,0.000,-
283,03-May-2019 22:30:00,,,,,0.441,0.000,0.458 ,0.000 ,232.480,7.860,0.000,-
284,03-May-2019 22:45:00,,,,,0.453,0.000,0.468 ,0.000 ,230.940,8.090,0.000,-
285,03-May-2019 23:00:00,,,,,0.391,0.000,0.405 ,0.000 ,233.290,6.950,0.000,-
286,03-May-2019 23:15:00,,,,,0.398,0.000,0.409 ,0.000 ,228.990,7.110,0.000,-
287,03-May-2019 23:30:00,,,,,0.380,0.000,0.391 ,0.000 ,229.550,6.820,0.000,-
288,03-May-2019 23:45:00,,,,,0.313,0.000,0.330 ,0.000 ,231.530,5.710,0.000,-
289,04-May-2019 00:00:00,,,,,0.380,0.000,0.398 ,0.000 ,232.770,6.830,0.000,-
290,04-May-2019 00:15:00,,,,,0.197,0.000,0.209 ,0.000 ,234.150,3.570,0.000,-
291,04-May-2019 00:30:00,,,,,0.678,0.000,0.691 ,0.000 ,231.480,11.980,0.000,-
292,04-May-2019 00:45:00,,,,,0.699,0.000,0.711 ,0.000 ,232.550,12.230,0.000,-
293,04-May-2019 01:00:00,,,,,0.694,0.000,0.707 ,0.000 ,233.110,12.120,0.000,-
294,04-May-2019 01:15:00,,,,,0.719,0.000,0.732 ,0.000 ,232.200,12.600,0.000,-
295,04-May-2019 01:30:00,,,,,0.743,0.000,0.758 ,0.000 ,233.910,12.950,0.000,-
296,04-May-2019 01:45:00,,,,,0.690,0.000,0.705 ,0.000 ,235.200,11.990,0.000,-
297,04-May-2019 02:00:00,,,,,0.697,0.000,0.711 ,0.000 ,234.170,12.130,0.000,-
298,04-May-2019 02:15:00,,,,,0.703,0.000,0.719 ,0.000 ,235.270,12.210,0.000,-
299,04-May-2019 02:30:00,,,,,0.727,0.000,0.745 ,0.000 ,235.190,12.640,0.000,-
300,04-May-2019 02:45:00,,,,,0.717,0.000,0.734 ,0.000 ,236.160,12.420,0.000,-
301,04-May-2019 03:00:00,,,,,0.697,0.000,0.715 ,0.000 ,237.600,12.050,0.000,-
302,04-May-2019 03:15:00,,,,,0.612,0.000,0.634 ,0.000 ,239.580,10.590,0.000,-
303,04-May-2019 03:30:00,,,,,0.437,0.000,0.463 ,0.000 ,243.090,7.630,0.000,-
304,04-May-2019 03:45:00,,,,,0.055,0.000,0.064 ,0.000 ,246.630,1.030,0.000,-
305,04-May-2019 04:00:00,,,,,0.032,0.000,0.037 ,0.000 ,247.200,0.590,0.000,-
306,04-May-2019 04:15:00,,,,,0.035,0.000,0.039 ,0.000 ,247.760,0.630,0.000,-
307,04-May-2019 04:30:00,,,,,0.177,0.000,0.186 ,0.000 ,246.760,3.050,0.000,-
308,04-May-2019 04:45:00,,,,,0.755,0.000,0.760 ,0.000 ,240.570,12.640,0.000,-
309,04-May-2019 05:00:00,,,,,0.352,0.000,0.356 ,0.000 ,245.130,5.830,0.000,-
310,04-May-2019 05:15:00,,,,,0.083,0.000,0.091 ,0.000 ,246.950,1.460,0.000,-
311,04-May-2019 05:30:00,,,,,0.093,0.000,0.100 ,0.000 ,247.170,1.620,0.000,-
312,04-May-2019 05:45:00,,,,,0.082,0.000,0.090 ,0.000 ,248.690,1.430,0.000,-
313,04-May-2019 06:00:00,,,,,0.064,0.000,0.073 ,0.000 ,249.320,1.160,0.000,-
314,04-May-2019 06:15:00,,,,,0.028,0.000,0.040 ,0.000 ,250.470,0.650,0.000,-
315,04-May-2019 06:30:00,,,,,0.027,0.000,0.040 ,0.000 ,251.630,0.620,0.000,-
316,04-May-2019 06:45:00,,,,,0.027,0.000,0.039 ,0.000 ,251.770,0.620,0.000,-
317,04-May-2019 07:00:00,,,,,0.027,0.000,0.040 ,0.000 ,254.020,0.610,0.000,-
318,04-May-2019 07:15:00,,,,,0.023,0.000,0.037 ,0.000 ,254.040,0.580,0.000,-
319,04-May-2019 07:30:00,,,,,0.023,0.000,0.039 ,0.000 ,254.160,0.610,0.000,-
320,04-May-2019 07:45:00,,,,,0.025,0.000,0.040 ,0.000 ,253.280,0.630,0.000,-
321,04-May-2019 08:00:00,,,,,0.032,0.000,0.043 ,0.000 ,252.150,0.680,0.000,-
322,04-May-2019 08:15:00,,,,,0.069,0.000,0.078 ,0.000 ,253.530,1.220,0.000,-
323,04-May-2019 08:30:00,,,,,0.096,0.000,0.099 ,0.000 ,250.900,1.570,0.000,-
324,04-May-2019 08:45:00,,,,,0.051,0.000,0.054 ,0.000 ,250.990,0.860,0.000,-
325,04-May-2019 09:00:00,,,,,0.048,0.000,0.066 ,0.000 ,250.230,1.050,0.000,-
326,04-May-2019 09:15:00,,,,,0.046,0.000,0.063 ,0.000 ,249.070,1.010,0.000,-
327,04-May-2019 09:30:00,,,,,0.037,0.000,0.048 ,0.000 ,246.840,0.770,0.000,-
328,04-May-2019 09:45:00,,,,,0.031,0.000,0.034 ,0.000 ,244.790,0.550,0.000,-
329,04-May-2019 10:00:00,,,,,0.037,0.000,0.046 ,0.000 ,244.150,0.760,0.000,-
330,04-May-2019 10:15:00,,,,,0.031,0.000,0.036 ,0.000 ,243.180,0.580,0.000,-
331,04-May-2019 10:30:00,,,,,0.051,0.000,0.060 ,0.000 ,242.190,0.970,0.000,-
332,04-May-2019 10:45:00,,,,,0.041,0.000,0.050 ,0.000 ,242.900,0.830,0.000,-
333,04-May-2019 11:00:00,,,,,0.029,0.000,0.033 ,0.000 ,244.470,0.530,0.000,-
334,04-May-2019 11:15:00,,,,,0.043,0.000,0.056 ,0.000 ,244.650,0.910,0.000,-
335,04-May-2019 11:30:00,,,,,0.051,0.000,0.067 ,0.000 ,244.700,1.090,0.000,-
336,04-May-2019 11:45:00,,,,,0.048,0.000,0.055 ,0.000 ,245.100,0.880,0.000,-
337,04-May-2019 12:00:00,,,,,0.053,0.000,0.059 ,0.000 ,243.930,0.970,0.000,-
338,04-May-2019 12:15:00,,,,,0.061,0.000,0.069 ,0.000 ,243.410,1.130,0.000,-
339,04-May-2019 12:30:00,,,,,0.051,0.000,0.057 ,0.000 ,240.930,0.930,0.000,-
340,04-May-2019 12:45:00,,,,,0.053,0.000,0.059 ,0.000 ,242.710,0.970,0.000,-
341,04-May-2019 13:00:00,,,,,0.061,0.000,0.070 ,0.000 ,244.530,1.130,0.000,-
342,04-May-2019 13:15:00,,,,,0.051,0.000,0.056 ,0.000 ,246.670,0.900,0.000,-
343,04-May-2019 13:30:00,,,,,0.035,0.000,0.042 ,0.000 ,245.850,0.680,0.000,-
344,04-May-2019 13:45:00,,,,,0.038,0.000,0.049 ,0.000 ,245.090,0.790,0.000,-
345,04-May-2019 14:00:00,,,,,0.028,0.000,0.032 ,0.000 ,244.680,0.510,0.000,-
346,04-May-2019 14:15:00,,,,,0.033,0.000,0.040 ,0.000 ,243.640,0.660,0.000,-
347,04-May-2019 14:30:00,,,,,0.038,0.000,0.049 ,0.000 ,243.700,0.790,0.000,-
348,04-May-2019 14:45:00,,,,,0.031,0.000,0.035 ,0.000 ,241.740,0.570,0.000,-
349,04-May-2019 15:00:00,,,,,0.047,0.000,0.055 ,0.000 ,242.110,0.910,0.000,-
350,04-May-2019 15:15:00,,,,,0.071,0.000,0.081 ,0.000 ,241.120,1.340,0.000,-
351,04-May-2019 15:30:00,,,,,0.530,0.000,0.541 ,0.000 ,239.020,9.040,0.000,-
352,04-May-2019 15:45:00,,,,,0.161,0.000,0.172 ,0.000 ,244.420,2.830,0.000,-
353,04-May-2019 16:00:00,,,,,0.045,0.000,0.051 ,0.000 ,245.690,0.810,0.000,-
354,04-May-2019 16:15:00,,,,,0.046,0.000,0.054 ,0.000 ,245.310,0.880,0.000,-
355,04-May-2019 16:30:00,,,,,0.054,0.000,0.063 ,0.000 ,244.440,1.030,0.000,-
356,04-May-2019 16:45:00,,,,,0.046,0.000,0.052 ,0.000 ,243.590,0.840,0.000,-
357,04-May-2019 17:00:00,,,,,0.039,0.000,0.049 ,0.000 ,244.550,0.790,0.000,-
358,04-May-2019 17:15:00,,,,,0.037,0.000,0.045 ,0.000 ,244.400,0.730,0.000,-
359,04-May-2019 17:30:00,,,,,0.033,0.000,0.037 ,0.000 ,244.250,0.600,0.000,-
360,04-May-2019 17:45:00,,,,,0.047,0.000,0.057 ,0.000 ,244.470,0.920,0.000,-
361,04-May-2019 18:00:00,,,,,0.040,0.000,0.049 ,0.000 ,245.760,0.790,0.000,-
362,04-May-2019 18:15:00,,,,,0.028,0.000,0.033 ,0.000 ,244.980,0.530,0.000,-
363,04-May-2019 18:30:00,,,,,0.047,0.000,0.054 ,0.000 ,244.300,0.880,0.000,-
364,04-May-2019 18:45:00,,,,,0.049,0.000,0.057 ,0.000 ,246.240,0.930,0.000,-
365,04-May-2019 19:00:00,,,,,0.037,0.000,0.044 ,0.000 ,245.230,0.700,0.000,-
366,04-May-2019 19:15:00,,,,,0.041,0.000,0.050 ,0.000 ,242.280,0.830,0.000,-
367,04-May-2019 19:30:00,,,,,0.038,0.000,0.046 ,0.000 ,240.890,0.750,0.000,-
368,04-May-2019 19:45:00,,,,,0.050,0.000,0.050 ,0.000 ,241.950,0.830,0.000,-
369,04-May-2019 20:00:00,,,,,0.031,0.000,0.046 ,0.000 ,241.170,0.750,0.000,-
370,04-May-2019 20:15:00,,,,,0.049,0.000,0.066 ,0.000 ,243.120,1.080,0.000,-
371,04-May-2019 20:30:00,,,,,0.058,0.000,0.070 ,0.000 ,242.900,1.150,0.000,-
372,04-May-2019 20:45:00,,,,,0.049,0.000,0.053 ,0.000 ,241.330,0.870,0.000,-
373,04-May-2019 21:00:00,,,,,0.079,0.000,0.085 ,0.000 ,242.010,1.410,0.000,-
374,04-May-2019 21:15:00,,,,,0.059,0.000,0.066 ,0.000 ,239.890,1.100,0.000,-
375,04-May-2019 21:30:00,,,,,0.511,0.000,0.522 ,0.000 ,236.940,8.790,0.000,-
376,04-May-2019 21:45:00,,,,,0.544,0.000,0.554 ,0.000 ,235.430,9.400,0.000,-
377,04-May-2019 22:00:00,,,,,0.344,0.000,0.355 ,0.000 ,237.890,5.980,0.000,-
378,04-May-2019 22:15:00,,,,,0.079,0.000,0.092 ,0.000 ,238.250,1.540,0.000,-
379,04-May-2019 22:30:00,,,,,0.063,0.000,0.079 ,0.000 ,235.390,1.330,0.000,-
380,04-May-2019 22:45:00,,,,,0.047,0.000,0.055 ,0.000 ,235.300,0.930,0.000,-
381,04-May-2019 23:00:00,,,,,0.069,0.000,0.083 ,0.000 ,235.590,1.400,0.000,-
382,04-May-2019 23:15:00,,,,,0.181,0.000,0.193 ,0.000 ,231.690,3.350,0.000,-
383,04-May-2019 23:30:00,,,,,0.466,0.000,0.474 ,0.000 ,228.950,8.260,0.000,-
384,04-May-2019 23:45:00,,,,,0.453,0.000,0.461 ,0.000 ,230.330,7.980,0.000,-
385,05-May-2019 00:00:00,,,,,0.450,0.000,0.457 ,0.000 ,228.760,7.980,0.000,-
386,05-May-2019 00:15:00,,,,,0.443,0.000,0.450 ,0.000 ,230.560,7.800,0.000,-
387,05-May-2019 00:30:00,,,,,0.429,0.000,0.437 ,0.000 ,231.330,7.530,0.000,-
388,05-May-2019 00:45:00,,,,,0.435,0.000,0.443 ,0.000 ,231.790,7.630,0.000,-
389,05-May-2019 01:00:00,,,,,0.440,0.000,0.449 ,0.000 ,233.900,7.650,0.000,-
390,05-May-2019 01:15:00,,,,,0.425,0.000,0.433 ,0.000 ,233.040,7.420,0.000,-
391,05-May-2019 01:30:00,,,,,0.436,0.000,0.445 ,0.000 ,234.490,7.580,0.000,-
392,05-May-2019 01:45:00,,,,,0.437,0.000,0.446 ,0.000 ,234.630,7.580,0.000,-
393,05-May-2019 02:00:00,,,,,0.425,0.000,0.434 ,0.000 ,236.110,7.340,0.000,-
394,05-May-2019 02:15:00,,,,,0.434,0.000,0.445 ,0.000 ,236.690,7.510,0.000,-
395,05-May-2019 02:30:00,,,,,0.382,0.000,0.391 ,0.000 ,238.150,6.570,0.000,-
396,05-May-2019 02:45:00,,,,,0.017,0.000,0.023 ,0.000 ,242.150,0.360,0.000,-
397,05-May-2019 03:00:00,,,,,0.030,0.000,0.041 ,0.000 ,240.440,0.690,0.000,-
398,05-May-2019 03:15:00,,,,,0.027,0.000,0.038 ,0.000 ,242.960,0.620,0.000,-
399,05-May-2019 03:30:00,,,,,0.018,0.000,0.023 ,0.000 ,243.420,0.360,0.000,-
400,05-May-2019 03:45:00,,,,,0.031,0.000,0.044 ,0.000 ,244.970,0.710,0.000,-
401,05-May-2019 04:00:00,,,,,0.026,0.000,0.036 ,0.000 ,246.320,0.580,0.000,-
402,05-May-2019 04:15:00,,,,,0.019,0.000,0.024 ,0.000 ,247.100,0.390,0.000,-
403,05-May-2019 04:30:00,,,,,0.032,0.000,0.044 ,0.000 ,247.810,0.710,0.000,-
404,05-May-2019 04:45:00,,,,,0.025,0.000,0.035 ,0.000 ,247.480,0.550,0.000,-
405,05-May-2019 05:00:00,,,,,0.020,0.000,0.026 ,0.000 ,247.340,0.420,0.000,-
406,05-May-2019 05:15:00,,,,,0.585,0.000,0.586 ,0.000 ,243.140,9.620,0.000,-
407,05-May-2019 05:30:00,,,,,0.377,0.000,0.383 ,0.000 ,244.710,6.310,0.000,-
408,05-May-2019 05:45:00,,,,,0.063,0.000,0.071 ,0.000 ,247.010,1.140,0.000,-
409,05-May-2019 06:00:00,,,,,0.068,0.000,0.077 ,0.000 ,248.060,1.240,0.000,-
410,05-May-2019 06:15:00,,,,,0.042,0.000,0.053 ,0.000 ,251.590,0.820,0.000,-
411,05-May-2019 06:30:00,,,,,0.059,0.000,0.060 ,0.000 ,252.050,0.950,0.000,-
412,05-May-2019 06:45:00,,,,,0.033,0.000,0.044 ,0.000 ,252.960,0.690,0.000,-
413,05-May-2019 07:00:00,,,,,0.038,0.000,0.061 ,0.000 ,253.020,0.950,0.000,-
414,05-May-2019 07:15:00,,,,,0.036,0.000,0.057 ,0.000 ,253.470,0.900,0.000,-
415,05-May-2019 07:30:00,,,,,0.035,0.000,0.055 ,0.000 ,253.760,0.850,0.000,-
416,05-May-2019 07:45:00,,,,,0.012,0.000,0.015 ,0.000 ,254.100,0.240,0.000,-
417,05-May-2019 08:00:00,,,,,0.030,0.000,0.039 ,0.000 ,256.090,0.590,0.000,-
418,05-May-2019 08:15:00,,,,,0.062,0.000,0.070 ,0.000 ,256.220,1.090,0.000,-
419,05-May-2019 08:30:00,,,,,0.053,0.000,0.062 ,0.000 ,255.910,0.970,0.000,-
420,05-May-2019 08:45:00,,,,,0.028,0.000,0.035 ,0.000 ,255.820,0.530,0.000,-
421,05-May-2019 09:00:00,,,,,0.031,0.000,0.040 ,0.000 ,254.880,0.620,0.000,-
422,05-May-2019 09:15:00,,,,,0.041,0.000,0.051 ,0.000 ,254.630,0.800,0.000,-
423,05-May-2019 09:30:00,,,,,0.008,0.000,0.013 ,0.000 ,252.170,0.200,0.000,-
424,05-May-2019 09:45:00,,,,,0.015,0.000,0.029 ,0.000 ,252.890,0.440,0.000,-
425,05-May-2019 10:00:00,,,,,0.019,0.000,0.033 ,0.000 ,252.940,0.520,0.000,-
426,05-May-2019 10:15:00,,,,,0.013,0.000,0.017 ,0.000 ,253.310,0.260,0.000,-
427,05-May-2019 10:30:00,,,,,0.027,0.000,0.037 ,0.000 ,251.800,0.580,0.000,-
428,05-May-2019 10:45:00,,,,,0.035,0.000,0.045 ,0.000 ,250.310,0.720,0.000,-
429,05-May-2019 11:00:00,,,,,0.022,0.000,0.026 ,0.000 ,250.650,0.410,0.000,-
430,05-May-2019 11:15:00,,,,,0.049,0.000,0.063 ,0.000 ,249.100,1.000,0.000,-
431,05-May-2019 11:30:00,,,,,0.044,0.000,0.061 ,0.000 ,252.000,0.960,0.000,-
432,05-May-2019 11:45:00,,,,,0.065,0.000,0.082 ,0.000 ,251.380,1.290,0.000,-
433,05-May-2019 12:00:00,,,,,0.061,0.000,0.079 ,0.000 ,250.650,1.260,0.000,-
434,05-May-2019 12:15:00,,,,,0.055,0.000,0.071 ,0.000 ,249.800,1.130,0.000,-
435,05-May-2019 12:30:00,,,,,0.043,0.000,0.053 ,0.000 ,250.650,0.830,0.000,-
436,05-May-2019 12:45:00,,,,,0.051,0.000,0.062 ,0.000 ,249.300,0.990,0.000,-
437,05-May-2019 13:00:00,,,,,0.069,0.000,0.083 ,0.000 ,250.010,1.330,0.000,-
438,05-May-2019 13:15:00,,,,,0.077,0.000,0.092 ,0.000 ,251.980,1.440,0.000,-
439,05-May-2019 13:30:00,,,,,0.088,0.000,0.101 ,0.000 ,251.330,1.600,0.000,-
440,05-May-2019 13:45:00,,,,,0.081,0.000,0.092 ,0.000 ,246.710,1.480,0.000,-
441,05-May-2019 14:00:00,,,,,0.073,0.000,0.080 ,0.000 ,243.950,1.310,0.000,-
442,05-May-2019 14:15:00,,,,,0.083,0.000,0.095 ,0.000 ,245.660,1.540,0.000,-
443,05-May-2019 14:30:00,,,,,0.082,0.000,0.095 ,0.000 ,245.420,1.540,0.000,-
444,05-May-2019 14:45:00,,,,,0.078,0.000,0.086 ,0.000 ,245.140,1.400,0.000,-
445,05-May-2019 15:00:00,,,,,0.083,0.000,0.096 ,0.000 ,245.730,1.550,0.000,-
446,05-May-2019 15:15:00,,,,,0.101,0.000,0.110 ,0.000 ,245.660,1.790,0.000,-
447,05-May-2019 15:30:00,,,,,0.106,0.000,0.111 ,0.000 ,242.780,1.820,0.000,-
448,05-May-2019 15:45:00,,,,,0.094,0.000,0.111 ,0.000 ,244.590,1.820,0.000,-
449,05-May-2019 16:00:00,,,,,0.074,0.000,0.098 ,0.000 ,246.160,1.580,0.000,-
450,05-May-2019 16:15:00,,,,,0.091,0.000,0.109 ,0.000 ,245.770,1.770,0.000,-
451,05-May-2019 16:30:00,,,,,0.089,0.000,0.107 ,0.000 ,244.550,1.740,0.000,-
452,05-May-2019 16:45:00,,,,,0.077,0.000,0.089 ,0.000 ,245.180,1.450,0.000,-
453,05-May-2019 17:00:00,,,,,0.067,0.000,0.078 ,0.000 ,243.610,1.270,0.000,-
454,05-May-2019 17:15:00,,,,,0.068,0.000,0.081 ,0.000 ,244.220,1.310,0.000,-
455,05-May-2019 17:30:00,,,,,0.065,0.000,0.077 ,0.000 ,243.990,1.260,0.000,-
456,05-May-2019 17:45:00,,,,,0.060,0.000,0.069 ,0.000 ,243.580,1.130,0.000,-
457,05-May-2019 18:00:00,,,,,0.038,0.000,0.045 ,0.000 ,241.180,0.740,0.000,-
458,05-May-2019 18:15:00,,,,,0.033,0.000,0.044 ,0.000 ,243.070,0.720,0.000,-
459,05-May-2019 18:30:00,,,,,0.034,0.000,0.045 ,0.000 ,244.450,0.720,0.000,-
460,05-May-2019 18:45:00,,,,,0.020,0.000,0.023 ,0.000 ,242.310,0.380,0.000,-
461,05-May-2019 19:00:00,,,,,0.033,0.000,0.043 ,0.000 ,243.800,0.690,0.000,-
462,05-May-2019 19:15:00,,,,,0.034,0.000,0.043 ,0.000 ,244.180,0.710,0.000,-
463,05-May-2019 19:30:00,,,,,0.022,0.000,0.026 ,0.000 ,243.730,0.410,0.000,-
464,05-May-2019 19:45:00,,,,,0.031,0.000,0.039 ,0.000 ,243.450,0.630,0.000,-
465,05-May-2019 20:00:00,,,,,0.033,0.000,0.043 ,0.000 ,242.680,0.710,0.000,-
466,05-May-2019 20:15:00,,,,,0.022,0.000,0.026 ,0.000 ,243.440,0.420,0.000,-
467,05-May-2019 20:30:00,,,,,0.030,0.000,0.038 ,0.000 ,243.200,0.610,0.000,-
468,05-May-2019 20:45:00,,,,,0.034,0.000,0.044 ,0.000 ,241.380,0.720,0.000,-
469,05-May-2019 21:00:00,,,,,0.022,0.000,0.026 ,0.000 ,241.980,0.430,0.000,-
470,05-May-2019 21:15:00,,,,,0.029,0.000,0.037 ,0.000 ,240.000,0.610,0.000,-
471,05-May-2019 21:30:00,,,,,0.034,0.000,0.043 ,0.000 ,238.400,0.720,0.000,-
472,05-May-2019 21:45:00,,,,,0.022,0.000,0.026 ,0.000 ,237.470,0.440,0.000,-
473,05-May-2019 22:00:00,,,,,0.049,0.000,0.056 ,0.000 ,237.570,0.930,0.000,-
474,05-May-2019 22:15:00,,,,,0.080,0.000,0.093 ,0.000 ,237.130,1.570,0.000,-
475,05-May-2019 22:30:00,,,,,0.184,0.000,0.194 ,0.000 ,236.380,3.300,0.000,-
476,05-May-2019 22:45:00,,,,,0.531,0.000,0.539 ,0.000 ,230.210,9.350,0.000,-
477,05-May-2019 23:00:00,,,,,0.520,0.000,0.528 ,0.000 ,228.110,9.240,0.000,-
478,05-May-2019 23:15:00,,,,,0.511,0.000,0.520 ,0.000 ,229.290,9.040,0.000,-
479,05-May-2019 23:30:00,,,,,0.774,0.000,0.786 ,0.000 ,228.580,13.740,0.000,-
480,05-May-2019 23:45:00,,,,,0.840,0.000,0.850 ,0.000 ,228.320,14.870,0.000,-
481,06-May-2019 00:00:00,,,,,0.670,0.000,0.686 ,0.000 ,230.140,11.920,0.000,-
482,06-May-2019 00:15:00,,,,,0.685,0.000,0.701 ,0.000 ,231.230,12.120,0.000,-
483,06-May-2019 00:30:00,,,,,0.657,0.000,0.673 ,0.000 ,232.800,11.580,0.000,-
484,06-May-2019 00:45:00,,,,,0.657,0.000,0.674 ,0.000 ,231.360,11.640,0.000,-
485,06-May-2019 01:00:00,,,,,0.683,0.000,0.699 ,0.000 ,230.080,12.130,0.000,-
486,06-May-2019 01:15:00,,,,,0.605,0.000,0.619 ,0.000 ,231.100,10.750,0.000,-
487,06-May-2019 01:30:00,,,,,0.545,0.000,0.563 ,0.000 ,233.010,9.650,0.000,-
488,06-May-2019 01:45:00,,,,,0.586,0.000,0.602 ,0.000 ,232.850,10.360,0.000,-
489,06-May-2019 02:00:00,,,,,0.616,0.000,0.633 ,0.000 ,234.510,10.840,0.000,-
490,06-May-2019 02:15:00,,,,,0.569,0.000,0.593 ,0.000 ,237.100,10.010,0.000,-
491,06-May-2019 02:30:00,,,,,0.574,0.000,0.597 ,0.000 ,237.650,10.080,0.000,-
492,06-May-2019 02:45:00,,,,,0.645,0.000,0.671 ,0.000 ,238.150,11.280,0.000,-
493,06-May-2019 03:00:00,,,,,0.539,0.000,0.562 ,0.000 ,237.870,9.460,0.000,-
494,06-May-2019 03:15:00,,,,,0.562,0.000,0.587 ,0.000 ,237.470,9.910,0.000,-
495,06-May-2019 03:30:00,,,,,0.609,0.000,0.632 ,0.000 ,237.620,10.650,0.000,-
496,06-May-2019 03:45:00,,,,,0.590,0.000,0.618 ,0.000 ,239.400,10.320,0.000,-
497,06-May-2019 04:00:00,,,,,0.517,0.000,0.541 ,0.000 ,241.430,8.990,0.000,-
498,06-May-2019 04:15:00,,,,,0.491,0.000,0.518 ,0.000 ,241.900,8.600,0.000,-
499,06-May-2019 04:30:00,,,,,0.383,0.000,0.410 ,0.000 ,243.230,6.740,0.000,-
500,06-May-2019 04:45:00,,,,,0.378,0.000,0.398 ,0.000 ,243.430,6.560,0.000,-
501,06-May-2019 05:00:00,,,,,0.854,0.000,0.860 ,0.000 ,239.640,14.340,0.000,-
502,06-May-2019 05:15:00,,,,,0.349,0.000,0.359 ,0.000 ,244.480,5.940,0.000,-
503,06-May-2019 05:30:00,,,,,0.076,0.000,0.086 ,0.000 ,247.010,1.380,0.000,-
504,06-May-2019 05:45:00,,,,,0.071,0.000,0.079 ,0.000 ,245.840,1.270,0.000,-
505,06-May-2019 06:00:00,,,,,0.080,0.000,0.088 ,0.000 ,245.700,1.430,0.000,-
506,06-May-2019 06:15:00,,,,,0.044,0.000,0.048 ,0.000 ,249.330,0.760,0.000,-
507,06-May-2019 06:30:00,,,,,0.018,0.000,0.035 ,0.000 ,248.190,0.560,0.000,-
508,06-May-2019 06:45:00,,,,,0.005,0.000,0.013 ,0.000 ,250.160,0.210,0.000,-
509,06-May-2019 07:00:00,,,,,0.013,0.000,0.027 ,0.000 ,248.770,0.440,0.000,-
510,06-May-2019 07:15:00,,,,,0.010,0.000,0.023 ,0.000 ,247.720,0.350,0.000,-
511,06-May-2019 07:30:00,,,,,0.008,0.000,0.016 ,0.000 ,247.990,0.260,0.000,-
512,06-May-2019 07:45:00,,,,,0.014,0.000,0.030 ,0.000 ,247.010,0.480,0.000,-
513,06-May-2019 08:00:00,,,,,0.015,0.000,0.017 ,0.000 ,246.300,0.270,0.000,-
514,06-May-2019 08:15:00,,,,,0.051,0.000,0.059 ,0.000 ,247.080,0.950,0.000,-
515,06-May-2019 08:30:00,,,,,0.055,0.000,0.060 ,0.000 ,246.480,0.950,0.000,-
516,06-May-2019 08:45:00,,,,,0.054,0.000,0.058 ,0.000 ,245.490,0.950,0.000,-
517,06-May-2019 09:00:00,,,,,0.067,0.000,0.080 ,0.000 ,244.850,1.300,0.000,-
518,06-May-2019 09:15:00,,,,,0.058,0.000,0.069 ,0.000 ,243.970,1.120,0.000,-
