,,,,,,,,,,,,,
Block Load Profile Report From 01-May-2019 To 10-May-2019,,,,,,,,,,,,,
Consumer Number:,,Consumer Name:,,Substation Name:,ABCD,Feeder Name:,A1,Dtr Name:,DTR2,Meter Number:,,Contracted Load(kW):,3
258,03-May-2019 16:15:00,,,,,0.023,0.000,0.049 ,0.000 ,242.250,0.790,0.000,-
259,03-May-2019 16:30:00,,,,,0.024,0.000,0.048 ,0.000 ,242.430,0.790,0.000,-
260,03-May-2019 16:45:00,,,,,0.023,0.000,0.048 ,0.000 ,242.850,0.790,0.000,-
261,03-May-2019 17:00:00,,,,,0.024,0.000,0.050 ,0.000 ,245.310,0.800,0.000,-
262,03-May-2019 17:15:00,,,,,0.024,0.000,0.050 ,0.000 ,246.010,0.800,0.000,-
263,03-May-2019 17:30:00,,,,,0.024,0.000,0.050 ,0.000 ,246.320,0.810,0.000,-
264,03-May-2019 17:45:00,,,,,0.023,0.000,0.051 ,0.000 ,248.240,0.810,0.000,-
265,03-May-2019 18:00:00,,,,,0.024,0.000,0.052 ,0.000 ,250.700,0.820,0.000,-
266,03-May-2019 18:15:00,,,,,0.006,0.000,0.013 ,0.000 ,252.850,0.210,0.000,-
267,03-May-2019 18:30:00,,,,,0.022,0.000,0.045 ,0.000 ,254.210,0.690,0.000,-
268,03-May-2019 18:45:00,,,,,0.024,0.000,0.054 ,0.000 ,255.290,0.850,0.000,-
269,03-May-2019 19:00:00,,,,,0.004,0.000,0.009 ,0.000 ,254.020,0.130,0.000,-
270,03-May-2019 19:15:00,,,,,0.024,0.000,0.050 ,0.000 ,253.450,0.780,0.000,-
271,03-May-2019 19:30:00,,,,,0.016,0.000,0.036 ,0.000 ,251.580,0.560,0.000,-
272,03-May-2019 19:45:00,,,,,0.012,0.000,0.021 ,0.000 ,249.010,0.340,0.000,-
273,03-May-2019 20:00:00,,,,,0.024,0.000,0.052 ,0.000 ,248.890,0.820,0.000,-
274,03-May-2019 20:15:00,,,,,0.004,0.000,0.010 ,0.000 ,249.170,0.150,0.000,-
275,03-May-2019 20:30:00,,,,,0.023,0.000,0.045 ,0.000 ,248.050,0.720,0.000,-
276,03-May-2019 20:45:00,,,,,0.021,0.000,0.045 ,0.000 ,246.770,0.720,0.000,-
277,03-May-2019 21:00:00,,,,,0.169,0.000,0.173 ,0.000 ,245.830,2.810,0.000,-
278,03-May-2019 21:15:00,,,,,0.047,0.000,0.058 ,0.000 ,245.460,0.930,0.000,-
279,03-May-2019 21:30:00,,,,,0.061,0.000,0.068 ,0.000 ,244.630,1.110,0.000,-
280,03-May-2019 21:45:00,,,,,0.065,0.000,0.072 ,0.000 ,247.990,1.160,0.000,-
281,03-May-2019 22:00:00,,,,,0.066,0.000,0.075 ,0.000 ,249.180,1.190,0.000,-
282,03-May-2019 22:15:00,,,,,0.059,0.000,0.071 ,0.000 ,247.810,1.130,0.000,-
283,03-May-2019 22:30:00,,,,,0.033,0.000,0.053 ,0.000 ,245.980,0.850,0.000,-
284,03-May-2019 22:45:00,,,,,0.054,0.000,0.065 ,0.000 ,245.710,1.050,0.000,-
285,03-May-2019 23:00:00,,,,,0.178,0.000,0.186 ,0.000 ,244.630,3.030,0.000,-
286,03-May-2019 23:15:00,,,,,0.380,0.000,0.384 ,0.000 ,242.670,6.320,0.000,-
287,03-May-2019 23:30:00,,,,,0.358,0.000,0.362 ,0.000 ,243.190,5.940,0.000,-
288,03-May-2019 23:45:00,,,,,0.351,0.000,0.355 ,0.000 ,243.760,5.810,0.000,-
289,04-May-2019 00:00:00,,,,,0.353,0.000,0.356 ,0.000 ,244.030,5.820,0.000,-
290,04-May-2019 00:15:00,,,,,0.110,0.000,0.117 ,0.000 ,245.460,1.900,0.000,-
291,04-May-2019 00:30:00,,,,,0.036,0.000,0.054 ,0.000 ,246.800,0.870,0.000,-
292,04-May-2019 00:45:00,,,,,0.022,0.000,0.026 ,0.000 ,248.030,0.410,0.000,-
293,04-May-2019 01:00:00,,,,,0.037,0.000,0.057 ,0.000 ,248.680,0.910,0.000,-
294,04-May-2019 01:15:00,,,,,0.021,0.000,0.023 ,0.000 ,249.710,0.370,0.000,-
295,04-May-2019 01:30:00,,,,,0.039,0.000,0.059 ,0.000 ,250.720,0.930,0.000,-
296,04-May-2019 01:45:00,,,,,0.020,0.000,0.022 ,0.000 ,251.600,0.350,0.000,-
297,04-May-2019 02:00:00,,,,,0.039,0.000,0.060 ,0.000 ,251.070,0.950,0.000,-
298,04-May-2019 02:15:00,,,,,0.019,0.000,0.021 ,0.000 ,251.230,0.320,0.000,-
299,04-May-2019 02:30:00,,,,,0.040,0.000,0.062 ,0.000 ,252.230,0.980,0.000,-
300,04-May-2019 02:45:00,,,,,0.018,0.000,0.019 ,0.000 ,252.770,0.290,0.000,-
301,04-May-2019 03:00:00,,,,,0.042,0.000,0.064 ,0.000 ,253.530,1.010,0.000,-
302,04-May-2019 03:15:00,,,,,0.017,0.000,0.017 ,0.000 ,254.580,0.270,0.000,-
303,04-May-2019 03:30:00,,,,,0.042,0.000,0.066 ,0.000 ,255.890,1.020,0.000,-
304,04-May-2019 03:45:00,,,,,0.018,0.000,0.019 ,0.000 ,256.370,0.280,0.000,-
305,04-May-2019 04:00:00,,,,,0.041,0.000,0.064 ,0.000 ,257.300,0.990,0.000,-
306,04-May-2019 04:15:00,,,,,0.019,0.000,0.020 ,0.000 ,257.350,0.320,0.000,-
307,04-May-2019 04:30:00,,,,,0.040,0.000,0.063 ,0.000 ,257.350,0.960,0.000,-
308,04-May-2019 04:45:00,,,,,0.020,0.000,0.022 ,0.000 ,257.160,0.340,0.000,-
309,04-May-2019 05:00:00,,,,,0.041,0.000,0.059 ,0.000 ,256.970,0.920,0.000,-
310,04-May-2019 05:15:00,,,,,0.019,0.000,0.024 ,0.000 ,257.030,0.360,0.000,-
311,04-May-2019 05:30:00,,,,,0.038,0.000,0.052 ,0.000 ,256.480,0.800,0.000,-
312,04-May-2019 05:45:00,,,,,0.028,0.000,0.036 ,0.000 ,256.640,0.570,0.000,-
313,04-May-2019 06:00:00,,,,,0.019,0.000,0.034 ,0.000 ,256.880,0.520,0.000,-
314,04-May-2019 06:15:00,,,,,0.017,0.000,0.035 ,0.000 ,256.980,0.530,0.000,-
315,04-May-2019 06:30:00,,,,,0.033,0.000,0.048 ,0.000 ,257.600,0.740,0.000,-
316,04-May-2019 06:45:00,,,,,0.074,0.000,0.082 ,0.000 ,256.910,1.280,0.000,-
317,04-May-2019 07:00:00,,,,,0.043,0.000,0.051 ,0.000 ,257.930,0.790,0.000,-
318,04-May-2019 07:15:00,,,,,0.051,0.000,0.069 ,0.000 ,258.400,1.050,0.000,-
319,04-May-2019 07:30:00,,,,,0.043,0.000,0.051 ,0.000 ,257.970,0.790,0.000,-
320,04-May-2019 07:45:00,,,,,0.164,0.000,0.177 ,0.000 ,258.190,2.740,0.000,-
321,04-May-2019 08:00:00,,,,,0.023,0.000,0.040 ,0.000 ,257.630,0.610,0.000,-
322,04-May-2019 08:15:00,,,,,0.022,0.000,0.032 ,0.000 ,257.800,0.490,0.000,-
323,04-May-2019 08:30:00,,,,,0.037,0.000,0.054 ,0.000 ,255.790,0.840,0.000,-
324,04-May-2019 08:45:00,,,,,0.020,0.000,0.026 ,0.000 ,255.170,0.420,0.000,-
325,04-May-2019 09:00:00,,,,,0.044,0.000,0.057 ,0.000 ,254.750,0.880,0.000,-
326,04-May-2019 09:15:00,,,,,0.012,0.000,0.023 ,0.000 ,252.770,0.370,0.000,-
327,04-May-2019 09:30:00,,,,,0.013,0.000,0.026 ,0.000 ,250.420,0.400,0.000,-
328,04-May-2019 09:45:00,,,,,0.017,0.000,0.037 ,0.000 ,250.000,0.590,0.000,-
329,04-May-2019 10:00:00,,,,,0.007,0.000,0.013 ,0.000 ,249.040,0.190,0.000,-
330,04-May-2019 10:15:00,,,,,0.023,0.000,0.049 ,0.000 ,249.830,0.780,0.000,-
331,04-May-2019 10:30:00,,,,,0.001,0.000,0.003 ,0.000 ,250.600,0.040,0.000,-
332,04-May-2019 10:45:00,,,,,0.025,0.000,0.049 ,0.000 ,250.210,0.780,0.000,-
333,04-May-2019 11:00:00,,,,,0.004,0.000,0.010 ,0.000 ,250.610,0.160,0.000,-
334,04-May-2019 11:15:00,,,,,0.020,0.000,0.039 ,0.000 ,250.260,0.610,0.000,-
335,04-May-2019 11:30:00,,,,,0.009,0.000,0.019 ,0.000 ,249.200,0.310,0.000,-
336,04-May-2019 11:45:00,,,,,0.015,0.000,0.030 ,0.000 ,249.040,0.460,0.000,-
337,04-May-2019 12:00:00,,,,,0.013,0.000,0.029 ,0.000 ,249.560,0.460,0.000,-
338,04-May-2019 12:15:00,,,,,0.010,0.000,0.018 ,0.000 ,249.370,0.280,0.000,-
339,04-May-2019 12:30:00,,,,,0.019,0.000,0.040 ,0.000 ,249.670,0.640,0.000,-
340,04-May-2019 12:45:00,,,,,0.003,0.000,0.006 ,0.000 ,249.390,0.090,0.000,-
341,04-May-2019 13:00:00,,,,,0.026,0.000,0.052 ,0.000 ,249.910,0.840,0.000,-
342,04-May-2019 13:15:00,,,,,0.001,0.000,0.004 ,0.000 ,252.570,0.050,0.000,-
343,04-May-2019 13:30:00,,,,,0.021,0.000,0.043 ,0.000 ,253.360,0.680,0.000,-
344,04-May-2019 13:45:00,,,,,0.008,0.000,0.017 ,0.000 ,252.530,0.250,0.000,-
345,04-May-2019 14:00:00,,,,,0.015,0.000,0.030 ,0.000 ,251.570,0.470,0.000,-
346,04-May-2019 14:15:00,,,,,0.014,0.000,0.030 ,0.000 ,250.900,0.470,0.000,-
347,04-May-2019 14:30:00,,,,,0.008,0.000,0.015 ,0.000 ,249.940,0.240,0.000,-
348,04-May-2019 14:45:00,,,,,0.021,0.000,0.043 ,0.000 ,249.620,0.690,0.000,-
349,04-May-2019 15:00:00,,,,,0.001,0.000,0.003 ,0.000 ,249.340,0.040,0.000,-
350,04-May-2019 15:15:00,,,,,0.025,0.000,0.050 ,0.000 ,248.590,0.790,0.000,-
351,04-May-2019 15:30:00,,,,,0.004,0.000,0.009 ,0.000 ,248.860,0.130,0.000,-
352,04-May-2019 15:45:00,,,,,0.018,0.000,0.035 ,0.000 ,248.810,0.570,0.000,-
353,04-May-2019 16:00:00,,,,,0.011,0.000,0.023 ,0.000 ,249.480,0.360,0.000,-
354,04-May-2019 16:15:00,,,,,0.010,0.000,0.022 ,0.000 ,249.380,0.330,0.000,-
355,04-May-2019 16:30:00,,,,,0.019,0.000,0.037 ,0.000 ,249.370,0.600,0.000,-
356,04-May-2019 16:45:00,,,,,0.002,0.000,0.006 ,0.000 ,249.040,0.080,0.000,-
357,04-May-2019 17:00:00,,,,,0.026,0.000,0.053 ,0.000 ,249.710,0.840,0.000,-
358,04-May-2019 17:15:00,,,,,0.002,0.000,0.004 ,0.000 ,250.120,0.060,0.000,-
359,04-May-2019 17:30:00,,,,,0.020,0.000,0.040 ,0.000 ,249.270,0.640,0.000,-
360,04-May-2019 17:45:00,,,,,0.009,0.000,0.019 ,0.000 ,249.590,0.300,0.000,-
361,04-May-2019 18:00:00,,,,,0.012,0.000,0.025 ,0.000 ,250.810,0.390,0.000,-
362,04-May-2019 18:15:00,,,,,0.017,0.000,0.035 ,0.000 ,251.860,0.560,0.000,-
363,04-May-2019 18:30:00,,,,,0.004,0.000,0.009 ,0.000 ,252.320,0.130,0.000,-
364,04-May-2019 18:45:00,,,,,0.025,0.000,0.052 ,0.000 ,251.590,0.810,0.000,-
365,04-May-2019 19:00:00,,,,,0.002,0.000,0.002 ,0.000 ,251.180,0.040,0.000,-
366,04-May-2019 19:15:00,,,,,0.021,0.000,0.043 ,0.000 ,250.070,0.670,0.000,-
367,04-May-2019 19:30:00,,,,,0.008,0.000,0.017 ,0.000 ,249.180,0.270,0.000,-
368,04-May-2019 19:45:00,,,,,0.013,0.000,0.026 ,0.000 ,248.830,0.420,0.000,-
369,04-May-2019 20:00:00,,,,,0.016,0.000,0.033 ,0.000 ,247.000,0.520,0.000,-
370,04-May-2019 20:15:00,,,,,0.005,0.000,0.010 ,0.000 ,249.240,0.150,0.000,-
371,04-May-2019 20:30:00,,,,,0.024,0.000,0.049 ,0.000 ,249.010,0.780,0.000,-
372,04-May-2019 20:45:00,,,,,0.001,0.000,0.003 ,0.000 ,249.750,0.040,0.000,-
373,04-May-2019 21:00:00,,,,,0.022,0.000,0.043 ,0.000 ,249.680,0.690,0.000,-
374,04-May-2019 21:15:00,,,,,0.007,0.000,0.016 ,0.000 ,248.440,0.240,0.000,-
375,04-May-2019 21:30:00,,,,,0.015,0.000,0.028 ,0.000 ,249.890,0.440,0.000,-
376,04-May-2019 21:45:00,,,,,0.014,0.000,0.031 ,0.000 ,248.680,0.500,0.000,-
377,04-May-2019 22:00:00,,,,,0.007,0.000,0.013 ,0.000 ,248.350,0.200,0.000,-
378,04-May-2019 22:15:00,,,,,0.022,0.000,0.045 ,0.000 ,246.650,0.720,0.000,-
379,04-May-2019 22:30:00,,,,,0.001,0.000,0.002 ,0.000 ,246.700,0.040,0.000,-
380,04-May-2019 22:45:00,,,,,0.023,0.000,0.046 ,0.000 ,246.510,0.730,0.000,-
381,04-May-2019 23:00:00,,,,,0.006,0.000,0.013 ,0.000 ,247.200,0.200,0.000,-
382,04-May-2019 23:15:00,,,,,0.015,0.000,0.029 ,0.000 ,245.740,0.470,0.000,-
383,04-May-2019 23:30:00,,,,,0.014,0.000,0.028 ,0.000 ,245.160,0.450,0.000,-
384,04-May-2019 23:45:00,,,,,0.007,0.000,0.013 ,0.000 ,245.650,0.210,0.000,-
385,05-May-2019 00:00:00,,,,,0.021,0.000,0.043 ,0.000 ,245.510,0.700,0.000,-
386,05-May-2019 00:15:00,,,,,0.001,0.000,0.003 ,0.000 ,246.520,0.040,0.000,-
387,05-May-2019 00:30:00,,,,,0.024,0.000,0.047 ,0.000 ,247.680,0.750,0.000,-
388,05-May-2019 00:45:00,,,,,0.005,0.000,0.011 ,0.000 ,248.680,0.170,0.000,-
389,05-May-2019 01:00:00,,,,,0.017,0.000,0.032 ,0.000 ,249.850,0.510,0.000,-
390,05-May-2019 01:15:00,,,,,0.012,0.000,0.027 ,0.000 ,250.480,0.420,0.000,-
391,05-May-2019 01:30:00,,,,,0.009,0.000,0.016 ,0.000 ,250.910,0.250,0.000,-
392,05-May-2019 01:45:00,,,,,0.020,0.000,0.043 ,0.000 ,251.280,0.680,0.000,-
393,05-May-2019 02:00:00,,,,,0.001,0.000,0.003 ,0.000 ,252.230,0.040,0.000,-
394,05-May-2019 02:15:00,,,,,0.025,0.000,0.051 ,0.000 ,251.990,0.790,0.000,-
395,05-May-2019 02:30:00,,,,,0.005,0.000,0.010 ,0.000 ,252.820,0.160,0.000,-
396,05-May-2019 02:45:00,,,,,0.016,0.000,0.033 ,0.000 ,253.770,0.520,0.000,-
397,05-May-2019 03:00:00,,,,,0.013,0.000,0.028 ,0.000 ,253.160,0.440,0.000,-
398,05-May-2019 03:15:00,,,,,0.008,0.000,0.016 ,0.000 ,254.520,0.240,0.000,-
399,05-May-2019 03:30:00,,,,,0.022,0.000,0.047 ,0.000 ,255.240,0.720,0.000,-
400,05-May-2019 03:45:00,,,,,0.001,0.000,0.002 ,0.000 ,255.400,0.040,0.000,-
401,05-May-2019 04:00:00,,,,,0.025,0.000,0.052 ,0.000 ,255.620,0.790,0.000,-
402,05-May-2019 04:15:00,,,,,0.005,0.000,0.011 ,0.000 ,256.140,0.160,0.000,-
403,05-May-2019 04:30:00,,,,,0.016,0.000,0.032 ,0.000 ,254.340,0.500,0.000,-
404,05-May-2019 04:45:00,,,,,0.014,0.000,0.029 ,0.000 ,254.070,0.450,0.000,-
405,05-May-2019 05:00:00,,,,,0.007,0.000,0.014 ,0.000 ,253.760,0.220,0.000,-
406,05-May-2019 05:15:00,,,,,0.022,0.000,0.046 ,0.000 ,253.260,0.720,0.000,-
407,05-May-2019 05:30:00,,,,,0.001,0.000,0.003 ,0.000 ,252.720,0.040,0.000,-
408,05-May-2019 05:45:00,,,,,0.024,0.000,0.048 ,0.000 ,253.270,0.760,0.000,-
409,05-May-2019 06:00:00,,,,,0.005,0.000,0.014 ,0.000 ,253.850,0.200,0.000,-
410,05-May-2019 06:15:00,,,,,0.016,0.000,0.030 ,0.000 ,256.020,0.470,0.000,-
411,05-May-2019 06:30:00,,,,,0.014,0.000,0.032 ,0.000 ,255.710,0.500,0.000,-
412,05-May-2019 06:45:00,,,,,0.006,0.000,0.011 ,0.000 ,255.950,0.170,0.000,-
413,05-May-2019 07:00:00,,,,,0.024,0.000,0.051 ,0.000 ,255.660,0.790,0.000,-
414,05-May-2019 07:15:00,,,,,0.001,0.000,0.003 ,0.000 ,255.930,0.040,0.000,-
415,05-May-2019 07:30:00,,,,,0.022,0.000,0.046 ,0.000 ,256.550,0.710,0.000,-
416,05-May-2019 07:45:00,,,,,0.008,0.000,0.017 ,0.000 ,256.620,0.250,0.000,-
417,05-May-2019 08:00:00,,,,,0.013,0.000,0.027 ,0.000 ,257.260,0.420,0.000,-
418,05-May-2019 08:15:00,,,,,0.017,0.000,0.036 ,0.000 ,257.690,0.550,0.000,-
419,05-May-2019 08:30:00,,,,,0.004,0.000,0.008 ,0.000 ,258.440,0.130,0.000,-
420,05-May-2019 08:45:00,,,,,0.025,0.000,0.054 ,0.000 ,257.030,0.840,0.000,-
421,05-May-2019 09:00:00,,,,,0.001,0.000,0.004 ,0.000 ,256.800,0.040,0.000,-
422,05-May-2019 09:15:00,,,,,0.021,0.000,0.043 ,0.000 ,256.560,0.670,0.000,-
423,05-May-2019 09:30:00,,,,,0.009,0.000,0.018 ,0.000 ,256.300,0.280,0.000,-
424,05-May-2019 09:45:00,,,,,0.013,0.000,0.026 ,0.000 ,254.900,0.400,0.000,-
425,05-May-2019 10:00:00,,,,,0.016,0.000,0.034 ,0.000 ,254.420,0.540,0.000,-
426,05-May-2019 10:15:00,,,,,0.003,0.000,0.009 ,0.000 ,255.300,0.120,0.000,-
427,05-May-2019 10:30:00,,,,,0.026,0.000,0.053 ,0.000 ,254.890,0.830,0.000,-
428,05-May-2019 10:45:00,,,,,0.001,0.000,0.003 ,0.000 ,254.850,0.040,0.000,-
429,05-May-2019 11:00:00,,,,,0.021,0.000,0.042 ,0.000 ,255.090,0.660,0.000,-
430,05-May-2019 11:15:00,,,,,0.009,0.000,0.019 ,0.000 ,255.490,0.290,0.000,-
431,05-May-2019 11:30:00,,,,,0.012,0.000,0.024 ,0.000 ,254.860,0.370,0.000,-
432,05-May-2019 11:45:00,,,,,0.017,0.000,0.037 ,0.000 ,254.720,0.570,0.000,-
433,05-May-2019 12:00:00,,,,,0.003,0.000,0.006 ,0.000 ,255.420,0.090,0.000,-
434,05-May-2019 12:15:00,,,,,0.026,0.000,0.056 ,0.000 ,255.240,0.860,0.000,-
435,05-May-2019 12:30:00,,,,,0.001,0.000,0.003 ,0.000 ,254.840,0.040,0.000,-
436,05-May-2019 12:45:00,,,,,0.020,0.000,0.040 ,0.000 ,255.170,0.630,0.000,-
437,05-May-2019 13:00:00,,,,,0.010,0.000,0.021 ,0.000 ,255.120,0.330,0.000,-
438,05-May-2019 13:15:00,,,,,0.011,0.000,0.022 ,0.000 ,255.550,0.340,0.000,-
439,05-May-2019 13:30:00,,,,,0.019,0.000,0.040 ,0.000 ,254.770,0.610,0.000,-
440,05-May-2019 13:45:00,,,,,0.001,0.000,0.003 ,0.000 ,253.980,0.040,0.000,-
441,05-May-2019 14:00:00,,,,,0.027,0.000,0.055 ,0.000 ,253.910,0.860,0.000,-
442,05-May-2019 14:15:00,,,,,0.003,0.000,0.006 ,0.000 ,254.090,0.100,0.000,-
443,05-May-2019 14:30:00,,,,,0.017,0.000,0.035 ,0.000 ,252.280,0.540,0.000,-
444,05-May-2019 14:45:00,,,,,0.012,0.000,0.026 ,0.000 ,251.320,0.410,0.000,-
445,05-May-2019 15:00:00,,,,,0.009,0.000,0.016 ,0.000 ,250.800,0.250,0.000,-
446,05-May-2019 15:15:00,,,,,0.021,0.000,0.044 ,0.000 ,251.190,0.690,0.000,-
447,05-May-2019 15:30:00,,,,,0.001,0.000,0.003 ,0.000 ,250.110,0.040,0.000,-
448,05-May-2019 15:45:00,,,,,0.023,0.000,0.047 ,0.000 ,249.700,0.740,0.000,-
449,05-May-2019 16:00:00,,,,,0.007,0.000,0.013 ,0.000 ,250.450,0.210,0.000,-
450,05-May-2019 16:15:00,,,,,0.014,0.000,0.027 ,0.000 ,250.470,0.430,0.000,-
451,05-May-2019 16:30:00,,,,,0.015,0.000,0.033 ,0.000 ,250.230,0.510,0.000,-
452,05-May-2019 16:45:00,,,,,0.004,0.000,0.008 ,0.000 ,249.950,0.130,0.000,-
453,05-May-2019 17:00:00,,,,,0.026,0.000,0.052 ,0.000 ,250.010,0.810,0.000,-
454,05-May-2019 17:15:00,,,,,0.001,0.000,0.003 ,0.000 ,250.840,0.040,0.000,-
455,05-May-2019 17:30:00,,,,,0.020,0.000,0.039 ,0.000 ,250.740,0.630,0.000,-
456,05-May-2019 17:45:00,,,,,0.009,0.000,0.021 ,0.000 ,250.540,0.320,0.000,-
457,05-May-2019 18:00:00,,,,,0.011,0.000,0.020 ,0.000 ,250.190,0.320,0.000,-
458,05-May-2019 18:15:00,,,,,0.019,0.000,0.040 ,0.000 ,250.080,0.630,0.000,-
459,05-May-2019 18:30:00,,,,,0.001,0.000,0.003 ,0.000 ,250.330,0.040,0.000,-
460,05-May-2019 18:45:00,,,,,0.025,0.000,0.050 ,0.000 ,249.440,0.790,0.000,-
461,05-May-2019 19:00:00,,,,,0.005,0.000,0.009 ,0.000 ,248.840,0.150,0.000,-
462,05-May-2019 19:15:00,,,,,0.016,0.000,0.031 ,0.000 ,247.950,0.490,0.000,-
463,05-May-2019 19:30:00,,,,,0.013,0.000,0.028 ,0.000 ,248.210,0.440,0.000,-
464,05-May-2019 19:45:00,,,,,0.006,0.000,0.012 ,0.000 ,247.870,0.180,0.000,-
465,05-May-2019 20:00:00,,,,,0.023,0.000,0.046 ,0.000 ,247.350,0.750,0.000,-
466,05-May-2019 20:15:00,,,,,0.001,0.000,0.003 ,0.000 ,248.340,0.040,0.000,-
467,05-May-2019 20:30:00,,,,,0.022,0.000,0.042 ,0.000 ,249.330,0.670,0.000,-
468,05-May-2019 20:45:00,,,,,0.007,0.000,0.017 ,0.000 ,249.230,0.260,0.000,-
469,05-May-2019 21:00:00,,,,,0.039,0.000,0.042 ,0.000 ,249.850,0.660,0.000,-
470,05-May-2019 21:15:00,,,,,0.090,0.000,0.091 ,0.000 ,247.630,1.470,0.000,-
471,05-May-2019 21:30:00,,,,,0.081,0.000,0.088 ,0.000 ,247.350,1.410,0.000,-
472,05-May-2019 21:45:00,,,,,0.107,0.000,0.121 ,0.000 ,248.030,1.950,0.000,-
473,05-May-2019 22:00:00,,,,,0.103,0.000,0.116 ,0.000 ,248.790,1.850,0.000,-
474,05-May-2019 22:15:00,,,,,0.103,0.000,0.110 ,0.000 ,247.550,1.770,0.000,-
475,05-May-2019 22:30:00,,,,,0.311,0.000,0.314 ,0.000 ,245.700,5.120,0.000,-
476,05-May-2019 22:45:00,,,,,0.103,0.000,0.109 ,0.000 ,244.350,1.780,0.000,-
477,05-May-2019 23:00:00,,,,,0.045,0.000,0.052 ,0.000 ,243.960,0.850,0.000,-
478,05-May-2019 23:15:00,,,,,0.185,0.000,0.193 ,0.000 ,242.700,3.180,0.000,-
479,05-May-2019 23:30:00,,,,,0.366,0.000,0.370 ,0.000 ,242.710,6.090,0.000,-
480,05-May-2019 23:45:00,,,,,0.382,0.000,0.387 ,0.000 ,242.700,6.360,0.000,-
481,06-May-2019 00:00:00,,,,,0.384,0.000,0.387 ,0.000 ,243.730,6.340,0.000,-
482,06-May-2019 00:15:00,,,,,0.376,0.000,0.380 ,0.000 ,244.730,6.190,0.000,-
483,06-May-2019 00:30:00,,,,,0.374,0.000,0.377 ,0.000 ,245.950,6.120,0.000,-
484,06-May-2019 00:45:00,,,,,0.361,0.000,0.365 ,0.000 ,246.800,5.910,0.000,-
485,06-May-2019 01:00:00,,,,,0.369,0.000,0.373 ,0.000 ,246.870,6.020,0.000,-
486,06-May-2019 01:15:00,,,,,0.365,0.000,0.370 ,0.000 ,247.790,5.960,0.000,-
487,06-May-2019 01:30:00,,,,,0.365,0.000,0.369 ,0.000 ,248.510,5.920,0.000,-
488,06-May-2019 01:45:00,,,,,0.374,0.000,0.378 ,0.000 ,249.730,6.040,0.000,-
489,06-May-2019 02:00:00,,,,,0.358,0.000,0.362 ,0.000 ,250.430,5.780,0.000,-
490,06-May-2019 02:15:00,,,,,0.365,0.000,0.370 ,0.000 ,250.630,5.880,0.000,-
491,06-May-2019 02:30:00,,,,,0.366,0.000,0.370 ,0.000 ,251.190,5.880,0.000,-
492,06-May-2019 02:45:00,,,,,0.359,0.000,0.363 ,0.000 ,251.400,5.770,0.000,-
493,06-May-2019 03:00:00,,,,,0.371,0.000,0.376 ,0.000 ,251.630,5.960,0.000,-
494,06-May-2019 03:15:00,,,,,0.361,0.000,0.365 ,0.000 ,251.380,5.790,0.000,-
495,06-May-2019 03:30:00,,,,,0.253,0.000,0.259 ,0.000 ,252.310,4.100,0.000,-
496,06-May-2019 03:45:00,,,,,0.047,0.000,0.054 ,0.000 ,253.030,0.840,0.000,-
497,06-May-2019 04:00:00,,,,,0.031,0.000,0.045 ,0.000 ,253.650,0.700,0.000,-
498,06-May-2019 04:15:00,,,,,0.048,0.000,0.054 ,0.000 ,253.810,0.840,0.000,-
499,06-May-2019 04:30:00,,,,,0.040,0.000,0.050 ,0.000 ,254.750,0.790,0.000,-
500,06-May-2019 04:45:00,,,,,0.038,0.000,0.049 ,0.000 ,255.130,0.750,0.000,-
501,06-May-2019 05:00:00,,,,,0.048,0.000,0.054 ,0.000 ,255.030,0.850,0.000,-
502,06-May-2019 05:15:00,,,,,0.033,0.000,0.047 ,0.000 ,254.800,0.720,0.000,-
503,06-May-2019 05:30:00,,,,,0.042,0.000,0.047 ,0.000 ,254.530,0.740,0.000,-
504,06-May-2019 05:45:00,,,,,0.036,0.000,0.045 ,0.000 ,254.040,0.700,0.000,-
505,06-May-2019 06:00:00,,,,,0.239,0.000,0.242 ,0.000 ,254.560,3.800,0.000,-
506,06-May-2019 06:15:00,,,,,0.017,0.000,0.022 ,0.000 ,254.710,0.340,0.000,-
507,06-May-2019 06:30:00,,,,,0.076,0.000,0.079 ,0.000 ,253.850,1.230,0.000,-
508,06-May-2019 06:45:00,,,,,0.185,0.000,0.186 ,0.000 ,254.100,2.930,0.000,-
509,06-May-2019 07:00:00,,,,,0.036,0.000,0.038 ,0.000 ,253.960,0.580,0.000,-
510,06-May-2019 07:15:00,,,,,0.022,0.000,0.025 ,0.000 ,253.080,0.400,0.000,-
511,06-May-2019 07:30:00,,,,,0.014,0.000,0.017 ,0.000 ,253.410,0.260,0.000,-
512,06-May-2019 07:45:00,,,,,0.003,0.000,0.006 ,0.000 ,253.060,0.090,0.000,-
513,06-May-2019 08:00:00,,,,,0.014,0.000,0.018 ,0.000 ,252.610,0.280,0.000,-
514,06-May-2019 08:15:00,,,,,0.175,0.000,0.177 ,0.000 ,251.910,2.800,0.000,-
515,06-May-2019 08:30:00,,,,,0.030,0.000,0.032 ,0.000 ,251.260,0.500,0.000,-
516,06-May-2019 08:45:00,,,,,0.029,0.000,0.033 ,0.000 ,250.780,0.520,0.000,-
517,06-May-2019 09:00:00,,,,,0.035,0.000,0.040 ,0.000 ,249.140,0.630,0.000,-
518,06-May-2019 09:15:00,,,,,0.033,0.000,0.039 ,0.000 ,247.080,0.630,0.000,-
