,,,,,,,,,,,,,
Block Load Profile Report From 01-May-2019 To 10-May-2019,,,,,,,,,,,,,
Consumer Number:,,Consumer Name:,,Substation Name:,ABCD,Feeder Name:,A1,Dtr Name:,DTR2,Meter Number:,,Contracted Load(kW):,3
258,03-May-2019 16:15:00,,,,,0.054,0.000,0.055 ,0.000 ,247.150,0.870,0.000,-
259,03-May-2019 16:30:00,,,,,0.025,0.000,0.027 ,0.000 ,247.310,0.440,0.000,-
260,03-May-2019 16:45:00,,,,,0.035,0.000,0.047 ,0.000 ,246.490,0.750,0.000,-
261,03-May-2019 17:00:00,,,,,0.039,0.000,0.051 ,0.000 ,247.050,0.820,0.000,-
262,03-May-2019 17:15:00,,,,,0.045,0.000,0.056 ,0.000 ,247.710,0.900,0.000,-
263,03-May-2019 17:30:00,,,,,0.044,0.000,0.056 ,0.000 ,248.060,0.890,0.000,-
264,03-May-2019 17:45:00,,,,,0.049,0.000,0.059 ,0.000 ,248.560,0.950,0.000,-
265,03-May-2019 18:00:00,,,,,0.067,0.000,0.079 ,0.000 ,251.490,1.260,0.000,-
266,03-May-2019 18:15:00,,,,,0.060,0.000,0.072 ,0.000 ,253.430,1.120,0.000,-
267,03-May-2019 18:30:00,,,,,0.042,0.000,0.046 ,0.000 ,254.360,0.710,0.000,-
268,03-May-2019 18:45:00,,,,,0.064,0.000,0.075 ,0.000 ,256.020,1.170,0.000,-
269,03-May-2019 19:00:00,,,,,0.064,0.000,0.080 ,0.000 ,253.410,1.250,0.000,-
270,03-May-2019 19:15:00,,,,,0.057,0.000,0.064 ,0.000 ,252.020,1.010,0.000,-
271,03-May-2019 19:30:00,,,,,0.050,0.000,0.053 ,0.000 ,250.340,0.850,0.000,-
272,03-May-2019 19:45:00,,,,,0.059,0.000,0.073 ,0.000 ,249.030,1.160,0.000,-
273,03-May-2019 20:00:00,,,,,0.050,0.000,0.068 ,0.000 ,248.120,1.090,0.000,-
274,03-May-2019 20:15:00,,,,,0.083,0.000,0.098 ,0.000 ,247.020,1.580,0.000,-
275,03-May-2019 20:30:00,,,,,0.058,0.000,0.061 ,0.000 ,246.870,0.990,0.000,-
276,03-May-2019 20:45:00,,,,,0.047,0.000,0.050 ,0.000 ,246.390,0.800,0.000,-
277,03-May-2019 21:00:00,,,,,0.113,0.000,0.121 ,0.000 ,245.620,1.960,0.000,-
278,03-May-2019 21:15:00,,,,,0.086,0.000,0.098 ,0.000 ,245.350,1.590,0.000,-
279,03-May-2019 21:30:00,,,,,0.071,0.000,0.084 ,0.000 ,244.160,1.360,0.000,-
280,03-May-2019 21:45:00,,,,,0.084,0.000,0.095 ,0.000 ,246.030,1.550,0.000,-
281,03-May-2019 22:00:00,,,,,0.075,0.000,0.085 ,0.000 ,248.260,1.360,0.000,-
282,03-May-2019 22:15:00,,,,,0.068,0.000,0.078 ,0.000 ,247.770,1.240,0.000,-
283,03-May-2019 22:30:00,,,,,0.060,0.000,0.069 ,0.000 ,246.500,1.120,0.000,-
284,03-May-2019 22:45:00,,,,,0.104,0.000,0.110 ,0.000 ,246.800,1.780,0.000,-
285,03-May-2019 23:00:00,,,,,0.103,0.000,0.109 ,0.000 ,245.520,1.770,0.000,-
286,03-May-2019 23:15:00,,,,,0.097,0.000,0.102 ,0.000 ,243.830,1.660,0.000,-
287,03-May-2019 23:30:00,,,,,0.084,0.000,0.084 ,0.000 ,243.350,1.370,0.000,-
288,03-May-2019 23:45:00,,,,,0.089,0.000,0.091 ,0.000 ,244.230,1.490,0.000,-
289,04-May-2019 00:00:00,,,,,0.104,0.000,0.111 ,0.000 ,244.850,1.800,0.000,-
290,04-May-2019 00:15:00,,,,,0.104,0.000,0.110 ,0.000 ,245.580,1.780,0.000,-
291,04-May-2019 00:30:00,,,,,0.092,0.000,0.094 ,0.000 ,246.730,1.510,0.000,-
292,04-May-2019 00:45:00,,,,,0.085,0.000,0.085 ,0.000 ,247.320,1.380,0.000,-
293,04-May-2019 01:00:00,,,,,0.091,0.000,0.092 ,0.000 ,248.670,1.480,0.000,-
294,04-May-2019 01:15:00,,,,,0.097,0.000,0.101 ,0.000 ,248.950,1.610,0.000,-
295,04-May-2019 01:30:00,,,,,0.097,0.000,0.100 ,0.000 ,249.780,1.600,0.000,-
296,04-May-2019 01:45:00,,,,,0.095,0.000,0.099 ,0.000 ,250.080,1.560,0.000,-
297,04-May-2019 02:00:00,,,,,0.087,0.000,0.087 ,0.000 ,250.000,1.380,0.000,-
298,04-May-2019 02:15:00,,,,,0.086,0.000,0.087 ,0.000 ,249.900,1.380,0.000,-
299,04-May-2019 02:30:00,,,,,0.098,0.000,0.101 ,0.000 ,250.610,1.600,0.000,-
300,04-May-2019 02:45:00,,,,,0.097,0.000,0.100 ,0.000 ,250.980,1.600,0.000,-
301,04-May-2019 03:00:00,,,,,0.097,0.000,0.101 ,0.000 ,251.290,1.590,0.000,-
302,04-May-2019 03:15:00,,,,,0.087,0.000,0.087 ,0.000 ,252.060,1.370,0.000,-
303,04-May-2019 03:30:00,,,,,0.111,0.000,0.112 ,0.000 ,253.950,1.750,0.000,-
304,04-May-2019 03:45:00,,,,,0.114,0.000,0.114 ,0.000 ,254.650,1.780,0.000,-
305,04-May-2019 04:00:00,,,,,0.096,0.000,0.098 ,0.000 ,254.710,1.540,0.000,-
306,04-May-2019 04:15:00,,,,,0.101,0.000,0.106 ,0.000 ,255.630,1.640,0.000,-
307,04-May-2019 04:30:00,,,,,0.101,0.000,0.104 ,0.000 ,255.460,1.630,0.000,-
308,04-May-2019 04:45:00,,,,,0.099,0.000,0.103 ,0.000 ,255.770,1.600,0.000,-
309,04-May-2019 05:00:00,,,,,0.102,0.000,0.105 ,0.000 ,255.070,1.630,0.000,-
310,04-May-2019 05:15:00,,,,,0.099,0.000,0.103 ,0.000 ,255.510,1.600,0.000,-
311,04-May-2019 05:30:00,,,,,0.089,0.000,0.089 ,0.000 ,255.890,1.390,0.000,-
312,04-May-2019 05:45:00,,,,,0.089,0.000,0.089 ,0.000 ,256.050,1.370,0.000,-
313,04-May-2019 06:00:00,,,,,0.099,0.000,0.101 ,0.000 ,256.320,1.580,0.000,-
314,04-May-2019 06:15:00,,,,,0.167,0.000,0.170 ,0.000 ,258.640,2.630,0.000,-
315,04-May-2019 06:30:00,,,,,0.728,0.000,0.728 ,0.000 ,257.550,11.280,0.000,-
316,04-May-2019 06:45:00,,,,,0.145,0.000,0.147 ,0.000 ,258.330,2.260,0.000,-
317,04-May-2019 07:00:00,,,,,0.154,0.000,0.155 ,0.000 ,259.880,2.380,0.000,-
318,04-May-2019 07:15:00,,,,,0.191,0.000,0.196 ,0.000 ,258.930,3.030,0.000,-
319,04-May-2019 07:30:00,,,,,0.171,0.000,0.177 ,0.000 ,256.790,2.740,0.000,-
320,04-May-2019 07:45:00,,,,,0.168,0.000,0.174 ,0.000 ,256.390,2.710,0.000,-
321,04-May-2019 08:00:00,,,,,0.122,0.000,0.127 ,0.000 ,257.420,1.950,0.000,-
322,04-May-2019 08:15:00,,,,,0.100,0.000,0.105 ,0.000 ,256.880,1.630,0.000,-
323,04-May-2019 08:30:00,,,,,0.067,0.000,0.074 ,0.000 ,255.500,1.160,0.000,-
324,04-May-2019 08:45:00,,,,,0.091,0.000,0.103 ,0.000 ,255.040,1.610,0.000,-
325,04-May-2019 09:00:00,,,,,0.054,0.000,0.066 ,0.000 ,254.040,1.030,0.000,-
326,04-May-2019 09:15:00,,,,,0.306,0.000,0.308 ,0.000 ,252.910,4.880,0.000,-
327,04-May-2019 09:30:00,,,,,0.639,0.000,0.640 ,0.000 ,250.530,10.190,0.000,-
328,04-May-2019 09:45:00,,,,,0.198,0.000,0.215 ,0.000 ,250.820,3.390,0.000,-
329,04-May-2019 10:00:00,,,,,0.059,0.000,0.076 ,0.000 ,249.180,1.220,0.000,-
330,04-May-2019 10:15:00,,,,,0.301,0.000,0.307 ,0.000 ,248.200,4.950,0.000,-
331,04-May-2019 10:30:00,,,,,0.605,0.000,0.606 ,0.000 ,248.860,9.720,0.000,-
332,04-May-2019 10:45:00,,,,,0.364,0.000,0.368 ,0.000 ,250.410,5.870,0.000,-
333,04-May-2019 11:00:00,,,,,0.086,0.000,0.096 ,0.000 ,250.740,1.520,0.000,-
334,04-May-2019 11:15:00,,,,,0.050,0.000,0.059 ,0.000 ,250.080,0.940,0.000,-
335,04-May-2019 11:30:00,,,,,0.036,0.000,0.053 ,0.000 ,250.160,0.840,0.000,-
336,04-May-2019 11:45:00,,,,,0.049,0.000,0.067 ,0.000 ,250.530,1.070,0.000,-
337,04-May-2019 12:00:00,,,,,0.070,0.000,0.086 ,0.000 ,250.500,1.360,0.000,-
338,04-May-2019 12:15:00,,,,,0.128,0.000,0.141 ,0.000 ,249.940,2.240,0.000,-
339,04-May-2019 12:30:00,,,,,0.072,0.000,0.078 ,0.000 ,250.850,1.250,0.000,-
340,04-May-2019 12:45:00,,,,,0.042,0.000,0.053 ,0.000 ,251.490,0.830,0.000,-
341,04-May-2019 13:00:00,,,,,0.056,0.000,0.072 ,0.000 ,252.440,1.140,0.000,-
342,04-May-2019 13:15:00,,,,,0.057,0.000,0.072 ,0.000 ,253.310,1.130,0.000,-
343,04-May-2019 13:30:00,,,,,0.051,0.000,0.064 ,0.000 ,253.440,1.010,0.000,-
344,04-May-2019 13:45:00,,,,,0.044,0.000,0.051 ,0.000 ,252.270,0.800,0.000,-
345,04-May-2019 14:00:00,,,,,0.030,0.000,0.031 ,0.000 ,251.660,0.480,0.000,-
346,04-May-2019 14:15:00,,,,,0.042,0.000,0.048 ,0.000 ,251.080,0.770,0.000,-
347,04-May-2019 14:30:00,,,,,0.047,0.000,0.059 ,0.000 ,249.610,0.950,0.000,-
348,04-May-2019 14:45:00,,,,,0.043,0.000,0.062 ,0.000 ,250.430,0.970,0.000,-
349,04-May-2019 15:00:00,,,,,0.043,0.000,0.061 ,0.000 ,250.420,0.970,0.000,-
350,04-May-2019 15:15:00,,,,,0.041,0.000,0.061 ,0.000 ,250.300,0.960,0.000,-
351,04-May-2019 15:30:00,,,,,0.042,0.000,0.059 ,0.000 ,249.690,0.950,0.000,-
352,04-May-2019 15:45:00,,,,,0.042,0.000,0.060 ,0.000 ,248.790,0.950,0.000,-
353,04-May-2019 16:00:00,,,,,0.057,0.000,0.059 ,0.000 ,250.450,0.930,0.000,-
354,04-May-2019 16:15:00,,,,,0.043,0.000,0.044 ,0.000 ,251.060,0.700,0.000,-
355,04-May-2019 16:30:00,,,,,0.033,0.000,0.045 ,0.000 ,252.520,0.710,0.000,-
356,04-May-2019 16:45:00,,,,,0.050,0.000,0.066 ,0.000 ,250.250,1.040,0.000,-
357,04-May-2019 17:00:00,,,,,0.080,0.000,0.098 ,0.000 ,249.420,1.570,0.000,-
358,04-May-2019 17:15:00,,,,,0.049,0.000,0.070 ,0.000 ,249.930,1.100,0.000,-
359,04-May-2019 17:30:00,,,,,0.049,0.000,0.068 ,0.000 ,249.440,1.080,0.000,-
360,04-May-2019 17:45:00,,,,,0.053,0.000,0.071 ,0.000 ,250.780,1.120,0.000,-
361,04-May-2019 18:00:00,,,,,0.086,0.000,0.100 ,0.000 ,252.330,1.580,0.000,-
362,04-May-2019 18:15:00,,,,,0.086,0.000,0.099 ,0.000 ,253.560,1.540,0.000,-
363,04-May-2019 18:30:00,,,,,0.088,0.000,0.099 ,0.000 ,253.380,1.560,0.000,-
364,04-May-2019 18:45:00,,,,,0.105,0.000,0.115 ,0.000 ,253.160,1.800,0.000,-
365,04-May-2019 19:00:00,,,,,0.098,0.000,0.110 ,0.000 ,252.060,1.730,0.000,-
366,04-May-2019 19:15:00,,,,,0.093,0.000,0.104 ,0.000 ,250.690,1.660,0.000,-
367,04-May-2019 19:30:00,,,,,0.080,0.000,0.094 ,0.000 ,250.100,1.490,0.000,-
368,04-May-2019 19:45:00,,,,,0.075,0.000,0.087 ,0.000 ,249.660,1.390,0.000,-
369,04-May-2019 20:00:00,,,,,0.016,0.000,0.018 ,0.000 ,247.070,0.290,0.000,-
370,04-May-2019 20:15:00,,,,,0.023,0.000,0.029 ,0.000 ,248.610,0.460,0.000,-
371,04-May-2019 20:30:00,,,,,0.036,0.000,0.052 ,0.000 ,248.440,0.820,0.000,-
372,04-May-2019 20:45:00,,,,,0.035,0.000,0.050 ,0.000 ,248.370,0.810,0.000,-
373,04-May-2019 21:00:00,,,,,0.061,0.000,0.076 ,0.000 ,247.750,1.220,0.000,-
374,04-May-2019 21:15:00,,,,,0.062,0.000,0.077 ,0.000 ,247.700,1.240,0.000,-
375,04-May-2019 21:30:00,,,,,0.089,0.000,0.095 ,0.000 ,248.930,1.520,0.000,-
376,04-May-2019 21:45:00,,,,,0.112,0.000,0.123 ,0.000 ,248.110,1.960,0.000,-
377,04-May-2019 22:00:00,,,,,0.147,0.000,0.158 ,0.000 ,248.300,2.530,0.000,-
378,04-May-2019 22:15:00,,,,,0.114,0.000,0.123 ,0.000 ,247.640,1.990,0.000,-
379,04-May-2019 22:30:00,,,,,0.091,0.000,0.102 ,0.000 ,246.320,1.640,0.000,-
380,04-May-2019 22:45:00,,,,,0.081,0.000,0.089 ,0.000 ,245.750,1.440,0.000,-
381,04-May-2019 23:00:00,,,,,0.106,0.000,0.113 ,0.000 ,246.520,1.820,0.000,-
382,04-May-2019 23:15:00,,,,,0.128,0.000,0.133 ,0.000 ,245.830,2.150,0.000,-
383,04-May-2019 23:30:00,,,,,0.127,0.000,0.132 ,0.000 ,246.010,2.140,0.000,-
384,04-May-2019 23:45:00,,,,,0.127,0.000,0.133 ,0.000 ,246.360,2.150,0.000,-
385,05-May-2019 00:00:00,,,,,0.128,0.000,0.133 ,0.000 ,247.140,2.150,0.000,-
386,05-May-2019 00:15:00,,,,,0.128,0.000,0.135 ,0.000 ,246.530,2.180,0.000,-
387,05-May-2019 00:30:00,,,,,0.129,0.000,0.134 ,0.000 ,247.240,2.170,0.000,-
388,05-May-2019 00:45:00,,,,,0.130,0.000,0.135 ,0.000 ,247.960,2.170,0.000,-
389,05-May-2019 01:00:00,,,,,0.129,0.000,0.135 ,0.000 ,248.800,2.160,0.000,-
390,05-May-2019 01:15:00,,,,,0.120,0.000,0.123 ,0.000 ,249.600,1.960,0.000,-
391,05-May-2019 01:30:00,,,,,0.146,0.000,0.146 ,0.000 ,250.240,2.330,0.000,-
392,05-May-2019 01:45:00,,,,,0.135,0.000,0.136 ,0.000 ,250.430,2.160,0.000,-
393,05-May-2019 02:00:00,,,,,0.119,0.000,0.121 ,0.000 ,250.950,1.920,0.000,-
394,05-May-2019 02:15:00,,,,,0.123,0.000,0.128 ,0.000 ,250.970,2.020,0.000,-
395,05-May-2019 02:30:00,,,,,0.123,0.000,0.127 ,0.000 ,251.660,2.000,0.000,-
396,05-May-2019 02:45:00,,,,,0.123,0.000,0.126 ,0.000 ,252.080,2.000,0.000,-
397,05-May-2019 03:00:00,,,,,0.123,0.000,0.126 ,0.000 ,252.090,1.990,0.000,-
398,05-May-2019 03:15:00,,,,,0.123,0.000,0.126 ,0.000 ,252.800,1.990,0.000,-
399,05-May-2019 03:30:00,,,,,0.124,0.000,0.127 ,0.000 ,254.260,1.990,0.000,-
400,05-May-2019 03:45:00,,,,,0.123,0.000,0.127 ,0.000 ,254.240,1.980,0.000,-
401,05-May-2019 04:00:00,,,,,0.113,0.000,0.114 ,0.000 ,255.170,1.780,0.000,-
402,05-May-2019 04:15:00,,,,,0.114,0.000,0.115 ,0.000 ,255.310,1.790,0.000,-
403,05-May-2019 04:30:00,,,,,0.124,0.000,0.127 ,0.000 ,253.440,1.990,0.000,-
404,05-May-2019 04:45:00,,,,,0.124,0.000,0.127 ,0.000 ,253.740,2.000,0.000,-
405,05-May-2019 05:00:00,,,,,0.123,0.000,0.127 ,0.000 ,253.730,1.990,0.000,-
406,05-May-2019 05:15:00,,,,,0.115,0.000,0.116 ,0.000 ,253.570,1.820,0.000,-
407,05-May-2019 05:30:00,,,,,0.111,0.000,0.112 ,0.000 ,252.590,1.770,0.000,-
408,05-May-2019 05:45:00,,,,,0.120,0.000,0.122 ,0.000 ,252.840,1.910,0.000,-
409,05-May-2019 06:00:00,,,,,0.123,0.000,0.126 ,0.000 ,253.660,1.990,0.000,-
410,05-May-2019 06:15:00,,,,,0.237,0.000,0.240 ,0.000 ,254.860,3.750,0.000,-
411,05-May-2019 06:30:00,,,,,0.672,0.000,0.672 ,0.000 ,254.730,10.540,0.000,-
412,05-May-2019 06:45:00,,,,,0.661,0.000,0.661 ,0.000 ,254.680,10.350,0.000,-
413,05-May-2019 07:00:00,,,,,0.129,0.000,0.135 ,0.000 ,255.990,2.100,0.000,-
414,05-May-2019 07:15:00,,,,,0.091,0.000,0.100 ,0.000 ,255.580,1.560,0.000,-
415,05-May-2019 07:30:00,,,,,0.142,0.000,0.153 ,0.000 ,256.160,2.370,0.000,-
416,05-May-2019 07:45:00,,,,,0.160,0.000,0.163 ,0.000 ,256.200,2.550,0.000,-
417,05-May-2019 08:00:00,,,,,0.677,0.000,0.677 ,0.000 ,255.930,10.550,0.000,-
418,05-May-2019 08:15:00,,,,,0.718,0.000,0.719 ,0.000 ,256.520,11.180,0.000,-
419,05-May-2019 08:30:00,,,,,0.704,0.000,0.705 ,0.000 ,257.250,10.950,0.000,-
420,05-May-2019 08:45:00,,,,,0.055,0.000,0.064 ,0.000 ,257.660,0.980,0.000,-
421,05-May-2019 09:00:00,,,,,0.020,0.000,0.021 ,0.000 ,256.680,0.330,0.000,-
422,05-May-2019 09:15:00,,,,,0.005,0.000,0.013 ,0.000 ,256.830,0.190,0.000,-
423,05-May-2019 09:30:00,,,,,0.013,0.000,0.028 ,0.000 ,256.170,0.430,0.000,-
424,05-May-2019 09:45:00,,,,,0.013,0.000,0.027 ,0.000 ,255.090,0.420,0.000,-
425,05-May-2019 10:00:00,,,,,0.004,0.000,0.009 ,0.000 ,253.830,0.130,0.000,-
426,05-May-2019 10:15:00,,,,,0.001,0.000,0.004 ,0.000 ,254.350,0.060,0.000,-
427,05-May-2019 10:30:00,,,,,0.007,0.000,0.016 ,0.000 ,254.020,0.240,0.000,-
428,05-May-2019 10:45:00,,,,,0.013,0.000,0.027 ,0.000 ,255.020,0.430,0.000,-
429,05-May-2019 11:00:00,,,,,0.013,0.000,0.028 ,0.000 ,255.150,0.420,0.000,-
430,05-May-2019 11:15:00,,,,,0.003,0.000,0.006 ,0.000 ,257.010,0.100,0.000,-
431,05-May-2019 11:30:00,,,,,0.002,0.000,0.004 ,0.000 ,256.330,0.060,0.000,-
432,05-May-2019 11:45:00,,,,,0.008,0.000,0.019 ,0.000 ,256.400,0.280,0.000,-
433,05-May-2019 12:00:00,,,,,0.013,0.000,0.027 ,0.000 ,255.290,0.430,0.000,-
434,05-May-2019 12:15:00,,,,,0.013,0.000,0.028 ,0.000 ,256.330,0.420,0.000,-
435,05-May-2019 12:30:00,,,,,0.002,0.000,0.004 ,0.000 ,255.580,0.060,0.000,-
436,05-May-2019 12:45:00,,,,,0.001,0.000,0.005 ,0.000 ,255.600,0.060,0.000,-
437,05-May-2019 13:00:00,,,,,0.009,0.000,0.018 ,0.000 ,254.370,0.290,0.000,-
438,05-May-2019 13:15:00,,,,,0.013,0.000,0.028 ,0.000 ,254.850,0.430,0.000,-
439,05-May-2019 13:30:00,,,,,0.029,0.000,0.041 ,0.000 ,256.300,0.630,0.000,-
440,05-May-2019 13:45:00,,,,,0.058,0.000,0.059 ,0.000 ,255.190,0.930,0.000,-
441,05-May-2019 14:00:00,,,,,0.081,0.000,0.091 ,0.000 ,254.120,1.420,0.000,-
442,05-May-2019 14:15:00,,,,,0.089,0.000,0.100 ,0.000 ,253.600,1.560,0.000,-
443,05-May-2019 14:30:00,,,,,0.097,0.000,0.101 ,0.000 ,252.590,1.600,0.000,-
444,05-May-2019 14:45:00,,,,,0.090,0.000,0.090 ,0.000 ,252.610,1.430,0.000,-
445,05-May-2019 15:00:00,,,,,0.135,0.000,0.136 ,0.000 ,251.370,2.150,0.000,-
446,05-May-2019 15:15:00,,,,,0.111,0.000,0.112 ,0.000 ,250.860,1.770,0.000,-
447,05-May-2019 15:30:00,,,,,0.144,0.000,0.149 ,0.000 ,250.540,2.370,0.000,-
448,05-May-2019 15:45:00,,,,,0.164,0.000,0.172 ,0.000 ,250.280,2.750,0.000,-
449,05-May-2019 16:00:00,,,,,0.127,0.000,0.134 ,0.000 ,251.430,2.110,0.000,-
450,05-May-2019 16:15:00,,,,,0.084,0.000,0.095 ,0.000 ,251.150,1.510,0.000,-
451,05-May-2019 16:30:00,,,,,0.099,0.000,0.109 ,0.000 ,250.730,1.730,0.000,-
452,05-May-2019 16:45:00,,,,,0.114,0.000,0.128 ,0.000 ,250.440,2.030,0.000,-
453,05-May-2019 17:00:00,,,,,0.106,0.000,0.119 ,0.000 ,250.120,1.900,0.000,-
454,05-May-2019 17:15:00,,,,,0.100,0.000,0.115 ,0.000 ,251.300,1.820,0.000,-
455,05-May-2019 17:30:00,,,,,0.112,0.000,0.125 ,0.000 ,249.840,2.000,0.000,-
456,05-May-2019 17:45:00,,,,,0.088,0.000,0.098 ,0.000 ,249.660,1.570,0.000,-
457,05-May-2019 18:00:00,,,,,0.096,0.000,0.107 ,0.000 ,250.220,1.690,0.000,-
458,05-May-2019 18:15:00,,,,,0.101,0.000,0.111 ,0.000 ,250.110,1.770,0.000,-
459,05-May-2019 18:30:00,,,,,0.141,0.000,0.143 ,0.000 ,249.540,2.270,0.000,-
460,05-May-2019 18:45:00,,,,,0.084,0.000,0.088 ,0.000 ,248.680,1.420,0.000,-
461,05-May-2019 19:00:00,,,,,0.127,0.000,0.136 ,0.000 ,248.920,2.180,0.000,-
462,05-May-2019 19:15:00,,,,,0.080,0.000,0.092 ,0.000 ,248.360,1.470,0.000,-
463,05-May-2019 19:30:00,,,,,0.084,0.000,0.095 ,0.000 ,247.690,1.530,0.000,-
464,05-May-2019 19:45:00,,,,,0.099,0.000,0.108 ,0.000 ,248.450,1.740,0.000,-
465,05-May-2019 20:00:00,,,,,0.089,0.000,0.093 ,0.000 ,247.980,1.490,0.000,-
466,05-May-2019 20:15:00,,,,,0.076,0.000,0.079 ,0.000 ,248.280,1.260,0.000,-
467,05-May-2019 20:30:00,,,,,0.087,0.000,0.098 ,0.000 ,248.410,1.560,0.000,-
468,05-May-2019 20:45:00,,,,,0.078,0.000,0.083 ,0.000 ,247.680,1.340,0.000,-
469,05-May-2019 21:00:00,,,,,0.064,0.000,0.068 ,0.000 ,249.020,1.080,0.000,-
470,05-May-2019 21:15:00,,,,,0.087,0.000,0.099 ,0.000 ,248.790,1.580,0.000,-
471,05-May-2019 21:30:00,,,,,0.123,0.000,0.132 ,0.000 ,249.410,2.110,0.000,-
472,05-May-2019 21:45:00,,,,,0.160,0.000,0.167 ,0.000 ,250.240,2.670,0.000,-
473,05-May-2019 22:00:00,,,,,0.135,0.000,0.142 ,0.000 ,250.210,2.250,0.000,-
474,05-May-2019 22:15:00,,,,,0.135,0.000,0.140 ,0.000 ,247.350,2.270,0.000,-
475,05-May-2019 22:30:00,,,,,0.133,0.000,0.138 ,0.000 ,245.870,2.230,0.000,-
476,05-May-2019 22:45:00,,,,,0.113,0.000,0.119 ,0.000 ,244.950,1.940,0.000,-
477,05-May-2019 23:00:00,,,,,0.112,0.000,0.118 ,0.000 ,242.820,1.930,0.000,-
478,05-May-2019 23:15:00,,,,,0.101,0.000,0.103 ,0.000 ,243.490,1.690,0.000,-
479,05-May-2019 23:30:00,,,,,0.094,0.000,0.095 ,0.000 ,243.030,1.550,0.000,-
480,05-May-2019 23:45:00,,,,,0.113,0.000,0.118 ,0.000 ,244.190,1.930,0.000,-
481,06-May-2019 00:00:00,,,,,0.113,0.000,0.119 ,0.000 ,243.940,1.940,0.000,-
482,06-May-2019 00:15:00,,,,,0.113,0.000,0.117 ,0.000 ,244.120,1.910,0.000,-
483,06-May-2019 00:30:00,,,,,0.102,0.000,0.103 ,0.000 ,245.480,1.660,0.000,-
484,06-May-2019 00:45:00,,,,,0.102,0.000,0.104 ,0.000 ,246.780,1.680,0.000,-
485,06-May-2019 01:00:00,,,,,0.107,0.000,0.110 ,0.000 ,245.920,1.790,0.000,-
486,06-May-2019 01:15:00,,,,,0.116,0.000,0.118 ,0.000 ,246.020,1.900,0.000,-
487,06-May-2019 01:30:00,,,,,0.130,0.000,0.131 ,0.000 ,246.990,2.120,0.000,-
488,06-May-2019 01:45:00,,,,,0.108,0.000,0.108 ,0.000 ,247.570,1.740,0.000,-
489,06-May-2019 02:00:00,,,,,0.111,0.000,0.115 ,0.000 ,248.650,1.840,0.000,-
490,06-May-2019 02:15:00,,,,,0.110,0.000,0.115 ,0.000 ,248.970,1.830,0.000,-
491,06-May-2019 02:30:00,,,,,0.110,0.000,0.113 ,0.000 ,249.260,1.810,0.000,-
492,06-May-2019 02:45:00,,,,,0.110,0.000,0.114 ,0.000 ,249.860,1.810,0.000,-
493,06-May-2019 03:00:00,,,,,0.110,0.000,0.113 ,0.000 ,250.520,1.800,0.000,-
494,06-May-2019 03:15:00,,,,,0.110,0.000,0.114 ,0.000 ,250.950,1.800,0.000,-
495,06-May-2019 03:30:00,,,,,0.103,0.000,0.105 ,0.000 ,251.450,1.660,0.000,-
496,06-May-2019 03:45:00,,,,,0.099,0.000,0.101 ,0.000 ,252.920,1.580,0.000,-
497,06-May-2019 04:00:00,,,,,0.110,0.000,0.112 ,0.000 ,253.800,1.760,0.000,-
498,06-May-2019 04:15:00,,,,,0.112,0.000,0.115 ,0.000 ,254.870,1.810,0.000,-
499,06-May-2019 04:30:00,,,,,0.112,0.000,0.116 ,0.000 ,254.550,1.800,0.000,-
500,06-May-2019 04:45:00,,,,,0.103,0.000,0.105 ,0.000 ,255.330,1.640,0.000,-
501,06-May-2019 05:00:00,,,,,0.101,0.000,0.102 ,0.000 ,255.100,1.590,0.000,-
502,06-May-2019 05:15:00,,,,,0.109,0.000,0.112 ,0.000 ,254.340,1.750,0.000,-
503,06-May-2019 05:30:00,,,,,0.112,0.000,0.115 ,0.000 ,254.600,1.810,0.000,-
504,06-May-2019 05:45:00,,,,,0.112,0.000,0.115 ,0.000 ,254.140,1.800,0.000,-
505,06-May-2019 06:00:00,,,,,0.465,0.000,0.466 ,0.000 ,253.220,7.360,0.000,-
506,06-May-2019 06:15:00,,,,,0.628,0.000,0.628 ,0.000 ,254.360,9.850,0.000,-
507,06-May-2019 06:30:00,,,,,0.111,0.000,0.115 ,0.000 ,254.340,1.790,0.000,-
508,06-May-2019 06:45:00,,,,,0.094,0.000,0.097 ,0.000 ,254.100,1.530,0.000,-
509,06-May-2019 07:00:00,,,,,0.075,0.000,0.078 ,0.000 ,254.650,1.220,0.000,-
510,06-May-2019 07:15:00,,,,,0.060,0.000,0.061 ,0.000 ,253.200,0.960,0.000,-
511,06-May-2019 07:30:00,,,,,0.090,0.000,0.095 ,0.000 ,251.890,1.510,0.000,-
512,06-May-2019 07:45:00,,,,,0.671,0.000,0.673 ,0.000 ,252.000,10.650,0.000,-
513,06-May-2019 08:00:00,,,,,0.677,0.000,0.678 ,0.000 ,251.680,10.760,0.000,-
514,06-May-2019 08:15:00,,,,,0.160,0.000,0.167 ,0.000 ,252.170,2.640,0.000,-
515,06-May-2019 08:30:00,,,,,0.072,0.000,0.079 ,0.000 ,250.440,1.250,0.000,-
516,06-May-2019 08:45:00,,,,,0.051,0.000,0.061 ,0.000 ,249.250,0.970,0.000,-
517,06-May-2019 09:00:00,,,,,0.088,0.000,0.105 ,0.000 ,249.480,1.670,0.000,-
518,06-May-2019 09:15:00,,,,,0.091,0.000,0.107 ,0.000 ,247.940,1.720,0.000,-
